"DateTime";"bl_height_3";"bl_height_2";"bl_height_1";"Mean_Layer_Height"
"2022-09-07 17:00:00";NaN;1970;610;500
"2022-09-07 18:00:00";NaN;1260;760;730
"2022-09-07 19:00:00";NaN;NaN;100;100
"2022-09-07 20:00:00";1280;660;110;120
"2022-09-07 21:00:00";NaN;NaN;NaN;130
"2022-09-07 22:00:00";NaN;NaN;NaN;140
"2022-09-07 23:00:00";NaN;990;330;280
"2022-09-08 00:00:00";1570;1120;230;250
"2022-09-08 01:00:00";NaN;NaN;NaN;220
"2022-09-08 02:00:00";NaN;NaN;NaN;230
"2022-09-08 03:00:00";NaN;NaN;NaN;NaN
"2022-09-08 04:00:00";NaN;NaN;NaN;NaN
"2022-09-08 05:00:00";NaN;NaN;NaN;NaN
"2022-09-08 06:00:00";NaN;NaN;NaN;NaN
"2022-09-08 07:00:00";NaN;NaN;NaN;NaN
"2022-09-08 08:00:00";NaN;NaN;NaN;NaN
"2022-09-08 09:00:00";NaN;NaN;NaN;NaN
"2022-09-08 10:00:00";NaN;NaN;NaN;860
"2022-09-08 11:00:00";NaN;NaN;NaN;1450
"2022-09-08 12:00:00";2430;1580;800;810
"2022-09-08 13:00:00";NaN;NaN;NaN;NaN
"2022-09-08 14:00:00";710;320;90;90
"2022-09-08 15:00:00";NaN;460;110;90
"2022-09-08 16:00:00";NaN;NaN;910;110
"2022-09-08 17:00:00";NaN;NaN;1250;960
"2022-09-08 18:00:00";NaN;NaN;1270;1320
"2022-09-08 19:00:00";1380;1000;440;430
"2022-09-08 20:00:00";NaN;570;110;410
"2022-09-08 21:00:00";NaN;NaN;340;120
"2022-09-08 22:00:00";NaN;470;140;160
"2022-09-08 23:00:00";NaN;NaN;110;110
"2022-09-09 00:00:00";NaN;750;120;110
"2022-09-09 01:00:00";610;410;170;130
"2022-09-09 02:00:00";NaN;380;150;170
"2022-09-09 03:00:00";NaN;400;150;130
"2022-09-09 04:00:00";NaN;NaN;310;290
"2022-09-09 05:00:00";NaN;NaN;NaN;NaN
"2022-09-09 06:00:00";NaN;NaN;490;490
"2022-09-09 07:00:00";NaN;500;460;480
"2022-09-09 08:00:00";NaN;460;120;130
"2022-09-09 09:00:00";NaN;470;160;140
"2022-09-09 10:00:00";NaN;580;150;160
"2022-09-09 11:00:00";NaN;NaN;210;150
"2022-09-09 12:00:00";NaN;NaN;420;440
"2022-09-09 13:00:00";NaN;NaN;570;450
"2022-09-09 14:00:00";NaN;NaN;600;580
"2022-09-09 15:00:00";NaN;NaN;690;670
"2022-09-09 16:00:00";3890;1100;760;760
"2022-09-09 17:00:00";NaN;1050;780;750
"2022-09-09 18:00:00";NaN;1000;640;640
"2022-09-09 19:00:00";NaN;780;700;620
"2022-09-09 20:00:00";970;640;260;630
"2022-09-09 21:00:00";920;510;150;130
"2022-09-09 22:00:00";NaN;850;120;150
"2022-09-09 23:00:00";870;330;130;130
"2022-09-10 00:00:00";NaN;920;230;180
"2022-09-10 01:00:00";NaN;970;340;300
"2022-09-10 02:00:00";NaN;1010;320;340
"2022-09-10 03:00:00";NaN;1050;330;320
"2022-09-10 04:00:00";1040;760;310;330
"2022-09-10 05:00:00";1100;770;310;300
"2022-09-10 06:00:00";1160;780;230;250
"2022-09-10 07:00:00";1200;740;260;250
"2022-09-10 08:00:00";1140;860;300;260
"2022-09-10 09:00:00";NaN;960;460;320
"2022-09-10 10:00:00";NaN;1070;10;170
"2022-09-10 11:00:00";NaN;NaN;590;610
"2022-09-10 12:00:00";NaN;NaN;NaN;580
"2022-09-10 13:00:00";NaN;NaN;NaN;NaN
"2022-09-10 14:00:00";NaN;NaN;NaN;150
"2022-09-10 15:00:00";NaN;NaN;NaN;NaN
"2022-09-10 16:00:00";NaN;NaN;NaN;NaN
"2022-09-10 17:00:00";NaN;NaN;NaN;NaN
"2022-09-10 18:00:00";NaN;820;310;300
"2022-09-10 19:00:00";NaN;NaN;NaN;300
"2022-09-10 20:00:00";NaN;NaN;NaN;430
"2022-09-10 21:00:00";NaN;NaN;NaN;390
"2022-09-10 22:00:00";990;610;150;220
"2022-09-10 23:00:00";NaN;NaN;NaN;120
"2022-09-11 00:00:00";NaN;NaN;1010;200
"2022-09-11 00:00:00";NaN;1120;280;200
"2022-09-11 01:00:00";NaN;NaN;1170;90
"2022-09-11 02:00:00";NaN;NaN;NaN;90
"2022-09-11 03:00:00";NaN;1320;450;630
"2022-09-11 04:00:00";1110;660;240;120
"2022-09-11 05:00:00";NaN;1570;470;460
"2022-09-11 06:00:00";NaN;1920;140;140
"2022-09-11 07:00:00";NaN;740;100;130
"2022-09-11 08:00:00";1960;630;100;120
"2022-09-11 09:00:00";2200;560;120;100
"2022-09-11 10:00:00";2240;560;210;150
"2022-09-11 11:00:00";NaN;2240;750;210
"2022-09-11 12:00:00";NaN;NaN;780;830
"2022-09-11 13:00:00";NaN;970;110;690
"2022-09-11 14:00:00";2010;1650;890;960
"2022-09-11 15:00:00";NaN;2200;1740;690
"2022-09-11 16:00:00";2100;1540;770;820
"2022-09-11 17:00:00";NaN;1500;740;700
"2022-09-11 18:00:00";NaN;NaN;1670;810
"2022-09-11 19:00:00";NaN;1660;270;290
"2022-09-11 20:00:00";NaN;1580;120;150
"2022-09-11 21:00:00";NaN;1440;160;160
"2022-09-11 22:00:00";NaN;1380;80;130
"2022-09-11 23:00:00";NaN;1280;110;100
"2022-09-12 00:00:00";NaN;NaN;140;160
"2022-09-12 01:00:00";NaN;1170;200;210
"2022-09-12 02:00:00";NaN;NaN;180;190
"2022-09-12 03:00:00";NaN;1110;200;170
"2022-09-12 04:00:00";NaN;1220;190;210
"2022-09-12 05:00:00";NaN;1220;200;190
"2022-09-12 06:00:00";NaN;1300;310;290
"2022-09-12 07:00:00";NaN;1380;350;340
"2022-09-12 08:00:00";NaN;1450;610;530
"2022-09-12 09:00:00";NaN;1390;860;670
"2022-09-12 10:00:00";NaN;1330;910;830
"2022-09-12 11:00:00";NaN;NaN;680;680
"2022-09-12 12:00:00";NaN;NaN;810;680
"2022-09-12 13:00:00";1280;850;130;850
"2022-09-12 14:00:00";NaN;NaN;730;110
"2022-09-12 15:00:00";NaN;760;100;110
"2022-09-12 16:00:00";NaN;780;110;100
"2022-09-12 17:00:00";NaN;770;100;100
"2022-09-12 18:00:00";830;370;100;100
"2022-09-12 19:00:00";NaN;NaN;640;110
"2022-09-12 20:00:00";790;450;50;110
"2022-09-12 21:00:00";NaN;NaN;NaN;180
"2022-09-12 22:00:00";NaN;NaN;NaN;NaN
"2022-09-12 23:00:00";NaN;580;90;100
"2022-09-13 00:00:00";NaN;NaN;NaN;510
"2022-09-13 01:00:00";NaN;NaN;700;700
"2022-09-13 02:00:00";920;580;110;100
"2022-09-13 03:00:00";NaN;1530;630;100
"2022-09-13 04:00:00";NaN;910;560;550
"2022-09-13 05:00:00";NaN;830;350;330
"2022-09-13 06:00:00";NaN;800;340;350
"2022-09-13 07:00:00";900;490;760;360
"2022-09-13 08:00:00";NaN;790;50;740
"2022-09-13 09:00:00";NaN;1720;500;530
"2022-09-13 10:00:00";NaN;1650;670;NaN
"2022-09-13 11:00:00";NaN;610;100;720
"2022-09-13 12:00:00";NaN;860;100;110
"2022-09-13 13:00:00";NaN;950;100;100
"2022-09-13 14:00:00";NaN;NaN;1200;100
"2022-09-13 15:00:00";NaN;3450;1110;1110
"2022-09-13 16:00:00";NaN;NaN;1010;1050
"2022-09-13 17:00:00";NaN;NaN;1190;1090
"2022-09-13 18:00:00";NaN;1410;420;1280
"2022-09-13 19:00:00";NaN;NaN;NaN;NaN
"2022-09-13 20:00:00";NaN;NaN;NaN;NaN
"2022-09-13 21:00:00";NaN;NaN;NaN;NaN
"2022-09-13 22:00:00";NaN;NaN;NaN;NaN
"2022-09-13 23:00:00";NaN;NaN;NaN;NaN
"2022-09-14 00:00:00";NaN;NaN;NaN;NaN
"2022-09-14 01:00:00";NaN;NaN;NaN;NaN
"2022-09-14 02:00:00";NaN;NaN;NaN;NaN
"2022-09-14 03:00:00";NaN;NaN;NaN;NaN
"2022-09-14 04:00:00";NaN;NaN;NaN;NaN
"2022-09-14 05:00:00";NaN;NaN;NaN;NaN
"2022-09-14 06:00:00";NaN;NaN;NaN;NaN
"2022-09-14 07:00:00";NaN;NaN;NaN;NaN
"2022-09-14 08:00:00";NaN;NaN;NaN;NaN
"2022-09-14 09:00:00";NaN;NaN;NaN;NaN
"2022-09-14 10:00:00";NaN;NaN;NaN;NaN
"2022-09-14 11:00:00";NaN;NaN;NaN;NaN
"2022-09-14 12:00:00";NaN;NaN;NaN;NaN
"2022-09-14 13:00:00";NaN;NaN;NaN;NaN
"2022-09-14 14:00:00";NaN;NaN;NaN;NaN
"2022-09-14 15:00:00";NaN;NaN;NaN;NaN
"2022-09-14 16:00:00";NaN;NaN;640;650
"2022-09-14 17:00:00";NaN;650;210;650
"2022-09-14 18:00:00";NaN;590;210;190
"2022-09-14 19:00:00";NaN;820;370;170
"2022-09-14 20:00:00";960;440;120;120
"2022-09-14 21:00:00";NaN;400;150;130
"2022-09-14 22:00:00";640;370;160;150
"2022-09-14 23:00:00";NaN;460;130;180
"2022-09-15 00:00:00";NaN;360;120;140
"2022-09-15 01:00:00";NaN;590;150;140
"2022-09-15 02:00:00";NaN;480;140;140
"2022-09-15 03:00:00";1140;590;130;140
"2022-09-15 04:00:00";NaN;NaN;230;120
"2022-09-15 05:00:00";NaN;NaN;NaN;220
"2022-09-15 06:00:00";NaN;NaN;NaN;NaN
"2022-09-15 07:00:00";NaN;NaN;NaN;NaN
"2022-09-15 08:00:00";NaN;NaN;NaN;NaN
"2022-09-15 09:00:00";NaN;NaN;NaN;NaN
"2022-09-15 10:00:00";NaN;NaN;360;330
"2022-09-15 11:00:00";NaN;NaN;NaN;370
"2022-09-15 12:00:00";NaN;NaN;550;490
"2022-09-15 13:00:00";NaN;3690;490;490
"2022-09-15 14:00:00";NaN;NaN;NaN;440
"2022-09-15 15:00:00";NaN;NaN;NaN;NaN
"2022-09-15 16:00:00";NaN;NaN;NaN;NaN
"2022-09-15 17:00:00";NaN;NaN;NaN;NaN
"2022-09-15 18:00:00";NaN;NaN;NaN;NaN
"2022-09-15 19:00:00";NaN;NaN;NaN;NaN
"2022-09-15 20:00:00";NaN;NaN;NaN;NaN
"2022-09-15 21:00:00";NaN;NaN;NaN;NaN
"2022-09-15 22:00:00";NaN;NaN;NaN;NaN
"2022-09-15 23:00:00";NaN;NaN;NaN;NaN
"2022-09-16 00:00:00";NaN;NaN;NaN;NaN
"2022-09-16 01:00:00";NaN;NaN;NaN;NaN
"2022-09-16 02:00:00";NaN;NaN;NaN;NaN
"2022-09-16 03:00:00";NaN;NaN;NaN;100
"2022-09-16 04:00:00";NaN;NaN;NaN;NaN
"2022-09-16 05:00:00";NaN;NaN;NaN;140
"2022-09-16 06:00:00";NaN;NaN;NaN;NaN
"2022-09-16 07:00:00";NaN;NaN;NaN;NaN
"2022-09-16 08:00:00";NaN;NaN;NaN;NaN
"2022-09-16 09:00:00";NaN;NaN;NaN;NaN
"2022-09-16 10:00:00";NaN;NaN;NaN;NaN
"2022-09-16 11:00:00";NaN;NaN;NaN;640
"2022-09-16 12:00:00";NaN;NaN;NaN;NaN
"2022-09-16 13:00:00";NaN;NaN;NaN;300
"2022-09-16 14:00:00";870;510;210;450
"2022-09-16 15:00:00";940;540;230;250
"2022-09-16 16:00:00";NaN;950;560;230
"2022-09-16 17:00:00";1050;460;240;100
"2022-09-16 18:00:00";NaN;1100;110;200
"2022-09-16 19:00:00";1070;390;60;100
"2022-09-16 20:00:00";NaN;680;140;130
"2022-09-16 21:00:00";NaN;610;130;90
"2022-09-16 22:00:00";NaN;920;400;130
"2022-09-16 23:00:00";NaN;660;240;320
"2022-09-17 00:00:00";NaN;600;160;190
"2022-09-17 01:00:00";NaN;NaN;NaN;NaN
"2022-09-17 02:00:00";1020;420;170;200
"2022-09-17 03:00:00";1090;410;130;110
"2022-09-17 04:00:00";1060;680;190;100
"2022-09-17 05:00:00";NaN;1040;160;180
"2022-09-17 06:00:00";NaN;1190;240;120
"2022-09-17 07:00:00";1070;420;130;220
"2022-09-17 08:00:00";NaN;990;100;90
"2022-09-17 09:00:00";1050;760;100;100
"2022-09-17 10:00:00";1220;400;90;90
"2022-09-17 11:00:00";1440;740;90;90
"2022-09-17 12:00:00";NaN;980;110;90
"2022-09-17 13:00:00";NaN;1670;910;110
"2022-09-17 14:00:00";NaN;NaN;1680;980
"2022-09-17 15:00:00";NaN;NaN;NaN;820
"2022-09-17 16:00:00";NaN;NaN;1440;360
"2022-09-17 17:00:00";1260;640;220;190
"2022-09-17 18:00:00";NaN;NaN;700;570
"2022-09-17 19:00:00";NaN;590;90;90
"2022-09-17 20:00:00";NaN;NaN;NaN;120
"2022-09-17 21:00:00";NaN;NaN;NaN;250
"2022-09-17 22:00:00";NaN;1220;300;300
"2022-09-17 23:00:00";1490;930;210;210
"2022-09-18 00:00:00";1580;470;100;120
"2022-09-18 01:00:00";1650;350;100;90
"2022-09-18 02:00:00";2290;550;280;100
"2022-09-18 03:00:00";1500;540;220;260
"2022-09-18 04:00:00";1450;620;250;140
"2022-09-18 05:00:00";1530;680;90;110
"2022-09-18 06:00:00";850;630;100;110
"2022-09-18 07:00:00";760;300;90;110
"2022-09-18 08:00:00";680;310;90;80
"2022-09-18 09:00:00";NaN;870;90;90
"2022-09-18 10:00:00";NaN;900;200;90
"2022-09-18 11:00:00";NaN;800;60;170
"2022-09-18 12:00:00";NaN;850;100;80
"2022-09-18 13:00:00";NaN;920;100;100
"2022-09-18 14:00:00";NaN;950;110;100
"2022-09-18 15:00:00";NaN;NaN;1030;970
"2022-09-18 16:00:00";NaN;NaN;1080;1070
"2022-09-18 17:00:00";NaN;1660;1000;1040
"2022-09-18 18:00:00";NaN;1560;1100;1460
"2022-09-18 19:00:00";1460;690;250;320
"2022-09-18 20:00:00";NaN;1390;370;320
"2022-09-18 21:00:00";1480;600;230;310
"2022-09-18 22:00:00";1550;560;270;250
"2022-09-18 23:00:00";1620;520;160;330
"2022-09-19 00:00:00";790;270;320;200
"2022-09-19 01:00:00";1520;600;280;280
"2022-09-19 02:00:00";1430;580;180;160
"2022-09-19 03:00:00";1450;570;190;200
"2022-09-19 04:00:00";1440;610;180;190
"2022-09-19 05:00:00";1510;580;190;180
"2022-09-19 06:00:00";1440;630;220;210
"2022-09-19 07:00:00";1370;590;170;190
"2022-09-19 08:00:00";570;330;120;160
"2022-09-19 09:00:00";1350;460;60;NaN
"2022-09-19 10:00:00";NaN;1170;410;670
"2022-09-19 11:00:00";NaN;1160;630;400
"2022-09-19 12:00:00";NaN;1230;800;740
"2022-09-19 13:00:00";NaN;1330;700;710
"2022-09-19 14:00:00";NaN;1360;420;460
"2022-09-19 15:00:00";NaN;1470;470;460
"2022-09-19 16:00:00";NaN;1520;720;480
"2022-09-19 17:00:00";NaN;1580;660;690
"2022-09-19 18:00:00";NaN;570;140;620
"2022-09-19 19:00:00";1680;870;640;620
"2022-09-19 20:00:00";900;600;610;630
"2022-09-19 21:00:00";970;540;120;530
"2022-09-19 22:00:00";NaN;890;130;250
"2022-09-19 23:00:00";NaN;990;320;590
"2022-09-20 00:00:00";NaN;890;160;170
"2022-09-20 01:00:00";1140;730;150;140
"2022-09-20 02:00:00";880;340;100;120
"2022-09-20 03:00:00";NaN;760;180;210
"2022-09-20 04:00:00";NaN;NaN;NaN;180
"2022-09-20 05:00:00";NaN;710;150;150
"2022-09-20 06:00:00";NaN;NaN;NaN;130
"2022-09-20 07:00:00";NaN;NaN;NaN;NaN
"2022-09-20 08:00:00";1940;1330;450;450
"2022-09-20 09:00:00";1270;530;110;470
"2022-09-20 10:00:00";1910;1250;670;120
"2022-09-20 11:00:00";NaN;2050;1140;700
"2022-09-20 12:00:00";NaN;1960;1270;1040
"2022-09-20 13:00:00";NaN;2030;1080;970
"2022-09-20 14:00:00";NaN;2130;1220;1210
"2022-09-20 15:00:00";NaN;3650;2160;1240
"2022-09-20 16:00:00";NaN;1990;1040;1250
"2022-09-20 17:00:00";NaN;1780;1490;100
"2022-09-20 18:00:00";NaN;2040;2040;2030
"2022-09-20 19:00:00";NaN;350;110;110
"2022-09-20 20:00:00";1990;1750;120;120
"2022-09-20 21:00:00";NaN;1660;110;100
"2022-09-20 22:00:00";1770;490;90;90
"2022-09-20 23:00:00";1570;550;100;100
"2022-09-21 00:00:00";NaN;1530;480;320
"2022-09-21 01:00:00";NaN;1490;420;410
"2022-09-21 02:00:00";NaN;1470;390;390
"2022-09-21 03:00:00";NaN;1370;450;440
"2022-09-21 04:00:00";NaN;NaN;480;430
"2022-09-21 05:00:00";NaN;1390;580;420
"2022-09-21 06:00:00";NaN;NaN;100;100
"2022-09-21 07:00:00";NaN;1120;60;80
"2022-09-21 08:00:00";NaN;1030;60;990
"2022-09-21 09:00:00";NaN;950;100;90
"2022-09-21 10:00:00";940;290;590;110
"2022-09-21 11:00:00";NaN;1260;730;780
"2022-09-21 12:00:00";NaN;960;100;100
"2022-09-21 13:00:00";3370;900;90;90
"2022-09-21 14:00:00";1320;550;100;90
"2022-09-21 15:00:00";NaN;NaN;550;510
"2022-09-21 16:00:00";NaN;790;470;520
"2022-09-21 17:00:00";NaN;380;140;110
"2022-09-21 18:00:00";NaN;NaN;NaN;NaN
"2022-09-21 19:00:00";NaN;NaN;NaN;NaN
"2022-09-21 20:00:00";NaN;NaN;NaN;NaN
"2022-09-21 21:00:00";NaN;NaN;NaN;NaN
"2022-09-21 22:00:00";NaN;NaN;NaN;NaN
"2022-09-21 23:00:00";NaN;NaN;NaN;NaN
"2022-09-22 00:00:00";NaN;NaN;NaN;NaN
"2022-09-22 01:00:00";NaN;NaN;NaN;NaN
"2022-09-22 02:00:00";NaN;NaN;NaN;NaN
"2022-09-22 03:00:00";NaN;NaN;NaN;NaN
"2022-09-22 04:00:00";NaN;NaN;NaN;NaN
"2022-09-22 05:00:00";NaN;NaN;NaN;NaN
"2022-09-22 06:00:00";NaN;NaN;NaN;NaN
"2022-09-22 07:00:00";NaN;NaN;NaN;NaN
"2022-09-22 08:00:00";NaN;NaN;NaN;NaN
"2022-09-22 09:00:00";NaN;NaN;NaN;NaN
"2022-09-22 10:00:00";NaN;NaN;NaN;NaN
"2022-09-22 11:00:00";NaN;400;150;NaN
"2022-09-22 12:00:00";NaN;460;120;NaN
"2022-09-22 13:00:00";NaN;NaN;390;390
"2022-09-22 14:00:00";NaN;520;440;440
"2022-09-22 15:00:00";NaN;450;220;140
"2022-09-22 16:00:00";NaN;390;120;150
"2022-09-22 17:00:00";NaN;420;140;130
"2022-09-22 18:00:00";NaN;470;120;130
"2022-09-22 19:00:00";NaN;450;210;130
"2022-09-22 20:00:00";NaN;410;200;200
"2022-09-22 21:00:00";NaN;NaN;250;140
"2022-09-22 22:00:00";NaN;NaN;240;250
"2022-09-22 23:00:00";NaN;1280;240;250
"2022-09-23 00:00:00";NaN;NaN;310;270
"2022-09-23 01:00:00";NaN;1250;380;270
"2022-09-23 02:00:00";NaN;NaN;220;220
"2022-09-23 03:00:00";NaN;470;250;200
"2022-09-23 04:00:00";NaN;490;120;230
"2022-09-23 05:00:00";NaN;480;220;150
"2022-09-23 06:00:00";NaN;490;220;210
"2022-09-23 07:00:00";NaN;NaN;NaN;NaN
"2022-09-23 08:00:00";NaN;480;190;200
"2022-09-23 09:00:00";NaN;480;160;190
"2022-09-23 10:00:00";NaN;450;210;160
"2022-09-23 11:00:00";NaN;NaN;380;370
"2022-09-23 12:00:00";NaN;NaN;320;360
"2022-09-23 13:00:00";NaN;NaN;580;380
"2022-09-23 14:00:00";NaN;NaN;690;560
"2022-09-23 15:00:00";NaN;2870;780;560
"2022-09-23 16:00:00";NaN;1040;770;780
"2022-09-23 17:00:00";NaN;980;710;780
"2022-09-23 18:00:00";NaN;890;470;640
"2022-09-23 19:00:00";NaN;NaN;580;730
"2022-09-23 20:00:00";NaN;NaN;NaN;630
"2022-09-23 21:00:00";NaN;NaN;NaN;NaN
"2022-09-23 22:00:00";NaN;NaN;NaN;180
"2022-09-23 23:00:00";NaN;NaN;NaN;NaN
"2022-09-24 00:00:00";NaN;NaN;NaN;NaN
"2022-09-24 01:00:00";NaN;NaN;NaN;NaN
"2022-09-24 02:00:00";NaN;NaN;NaN;NaN
"2022-09-24 03:00:00";NaN;NaN;NaN;NaN
"2022-09-24 04:00:00";NaN;NaN;NaN;NaN
"2022-09-24 05:00:00";NaN;NaN;NaN;NaN
"2022-09-24 06:00:00";NaN;NaN;NaN;NaN
"2022-09-24 07:00:00";NaN;NaN;NaN;NaN
"2022-09-24 08:00:00";NaN;NaN;NaN;NaN
"2022-09-24 09:00:00";NaN;NaN;NaN;NaN
"2022-09-24 10:00:00";NaN;NaN;NaN;220
"2022-09-24 11:00:00";NaN;NaN;NaN;NaN
"2022-09-24 12:00:00";NaN;NaN;450;430
"2022-09-24 13:00:00";NaN;NaN;530;590
"2022-09-24 14:00:00";NaN;NaN;NaN;560
"2022-09-24 15:00:00";NaN;NaN;NaN;NaN
"2022-09-24 16:00:00";NaN;NaN;NaN;NaN
"2022-09-24 17:00:00";NaN;NaN;NaN;NaN
"2022-09-24 18:00:00";NaN;NaN;690;NaN
"2022-09-24 19:00:00";NaN;690;150;690
"2022-09-24 20:00:00";NaN;NaN;NaN;700
"2022-09-24 21:00:00";NaN;NaN;NaN;NaN
"2022-09-24 22:00:00";1050;520;150;150
"2022-09-24 23:00:00";NaN;NaN;NaN;140
"2022-09-25 00:00:00";NaN;NaN;NaN;140
"2022-09-25 01:00:00";1110;700;400;270
"2022-09-25 02:00:00";NaN;970;160;190
"2022-09-25 03:00:00";NaN;930;140;190
"2022-09-25 04:00:00";940;360;100;150
"2022-09-25 05:00:00";NaN;910;300;100
"2022-09-25 06:00:00";NaN;870;290;270
"2022-09-25 07:00:00";NaN;930;290;280
"2022-09-25 08:00:00";NaN;940;210;220
"2022-09-25 09:00:00";NaN;980;220;220
"2022-09-25 10:00:00";1090;690;310;220
"2022-09-25 11:00:00";NaN;940;90;700
"2022-09-25 12:00:00";NaN;960;120;100
"2022-09-25 13:00:00";NaN;970;110;100
"2022-09-25 14:00:00";NaN;1050;100;130
"2022-09-25 15:00:00";NaN;3410;1070;1070
"2022-09-25 16:00:00";NaN;NaN;1010;1070
"2022-09-25 17:00:00";940;430;100;100
"2022-09-25 18:00:00";NaN;970;370;370
"2022-09-25 19:00:00";1080;450;200;380
"2022-09-25 20:00:00";1370;370;120;190
"2022-09-25 21:00:00";NaN;1110;160;190
"2022-09-25 22:00:00";NaN;1050;130;140
"2022-09-25 23:00:00";900;360;110;150
"2022-09-26 00:00:00";NaN;990;110;110
"2022-09-26 01:00:00";NaN;950;110;100
"2022-09-26 02:00:00";NaN;880;110;100
"2022-09-26 03:00:00";NaN;1040;220;130
"2022-09-26 04:00:00";NaN;960;220;200
"2022-09-26 05:00:00";NaN;870;340;210
"2022-09-26 06:00:00";870;360;120;110
"2022-09-26 07:00:00";NaN;900;120;110
"2022-09-26 08:00:00";NaN;NaN;NaN;NaN
"2022-09-26 09:00:00";NaN;NaN;NaN;NaN
"2022-09-26 10:00:00";NaN;NaN;NaN;NaN
"2022-09-26 11:00:00";NaN;NaN;NaN;NaN
"2022-09-26 12:00:00";NaN;NaN;NaN;NaN
"2022-09-26 13:00:00";NaN;NaN;NaN;NaN
"2022-09-26 14:00:00";NaN;NaN;NaN;NaN
"2022-09-26 15:00:00";NaN;NaN;NaN;NaN
"2022-09-26 16:00:00";NaN;NaN;NaN;NaN
"2022-09-26 17:00:00";NaN;NaN;NaN;NaN
"2022-09-26 18:00:00";NaN;NaN;NaN;NaN
"2022-09-26 19:00:00";NaN;NaN;NaN;NaN
"2022-09-26 20:00:00";NaN;NaN;NaN;NaN
"2022-09-26 21:00:00";NaN;NaN;NaN;NaN
"2022-09-26 22:00:00";NaN;NaN;NaN;NaN
"2022-09-26 23:00:00";NaN;NaN;NaN;NaN
"2022-09-27 00:00:00";NaN;NaN;NaN;NaN
"2022-09-27 01:00:00";NaN;NaN;NaN;NaN
"2022-09-27 02:00:00";NaN;NaN;NaN;NaN
"2022-09-27 03:00:00";NaN;NaN;NaN;NaN
"2022-09-27 04:00:00";NaN;NaN;NaN;NaN
"2022-09-27 05:00:00";NaN;NaN;NaN;NaN
"2022-09-27 06:00:00";NaN;NaN;NaN;NaN
"2022-09-27 07:00:00";NaN;NaN;NaN;NaN
"2022-09-27 08:00:00";NaN;NaN;NaN;NaN
"2022-09-27 09:00:00";NaN;NaN;NaN;NaN
"2022-09-27 10:00:00";NaN;NaN;NaN;NaN
"2022-09-27 11:00:00";NaN;NaN;NaN;NaN
"2022-09-27 12:00:00";NaN;1300;710;660
"2022-09-27 13:00:00";NaN;NaN;NaN;710
"2022-09-27 14:00:00";NaN;NaN;770;720
"2022-09-27 15:00:00";1040;700;140;970
"2022-09-27 16:00:00";NaN;3700;690;690
"2022-09-27 17:00:00";NaN;NaN;NaN;850
"2022-09-27 18:00:00";NaN;NaN;NaN;NaN
"2022-09-27 19:00:00";NaN;NaN;NaN;NaN
"2022-09-27 20:00:00";NaN;NaN;NaN;NaN
"2022-09-27 21:00:00";NaN;NaN;NaN;NaN
"2022-09-27 22:00:00";NaN;NaN;NaN;NaN
"2022-09-27 23:00:00";NaN;NaN;NaN;NaN
"2022-09-28 00:00:00";NaN;NaN;NaN;NaN
"2022-09-28 01:00:00";NaN;NaN;NaN;NaN
"2022-09-28 02:00:00";NaN;NaN;NaN;NaN
"2022-09-28 03:00:00";NaN;NaN;NaN;NaN
"2022-09-28 04:00:00";NaN;NaN;NaN;NaN
"2022-09-28 05:00:00";NaN;NaN;NaN;NaN
"2022-09-28 06:00:00";NaN;NaN;NaN;NaN
"2022-09-28 07:00:00";NaN;NaN;NaN;400
"2022-09-28 08:00:00";NaN;NaN;NaN;NaN
"2022-09-28 09:00:00";NaN;NaN;NaN;NaN
"2022-09-28 10:00:00";NaN;NaN;NaN;NaN
"2022-09-28 11:00:00";NaN;NaN;NaN;200
"2022-09-28 12:00:00";NaN;NaN;NaN;240
"2022-09-28 13:00:00";NaN;NaN;NaN;240
"2022-09-28 14:00:00";NaN;NaN;NaN;410
"2022-09-28 15:00:00";NaN;NaN;NaN;NaN
"2022-09-28 16:00:00";NaN;NaN;NaN;NaN
"2022-09-28 17:00:00";NaN;NaN;NaN;NaN
"2022-09-28 18:00:00";NaN;NaN;NaN;NaN
"2022-09-28 19:00:00";NaN;NaN;NaN;NaN
"2022-09-28 20:00:00";NaN;NaN;NaN;NaN
"2022-09-28 21:00:00";NaN;NaN;NaN;NaN
"2022-09-28 22:00:00";NaN;NaN;NaN;NaN
"2022-09-28 23:00:00";NaN;NaN;NaN;NaN
"2022-09-29 00:00:00";NaN;NaN;NaN;NaN
"2022-09-29 01:00:00";NaN;NaN;NaN;NaN
"2022-09-29 02:00:00";NaN;NaN;NaN;NaN
"2022-09-29 03:00:00";NaN;NaN;NaN;NaN
"2022-09-29 04:00:00";NaN;NaN;NaN;NaN
"2022-09-29 05:00:00";NaN;540;140;120
"2022-09-29 06:00:00";NaN;520;70;120
"2022-09-29 07:00:00";NaN;480;140;120
"2022-09-29 08:00:00";NaN;NaN;440;120
"2022-09-29 09:00:00";NaN;NaN;NaN;120
"2022-09-29 10:00:00";NaN;NaN;490;450
"2022-09-29 11:00:00";NaN;NaN;480;490
"2022-09-29 12:00:00";NaN;NaN;490;520
"2022-09-29 13:00:00";NaN;NaN;480;500
"2022-09-29 14:00:00";NaN;NaN;410;470
"2022-09-29 15:00:00";NaN;NaN;NaN;420
"2022-09-29 16:00:00";NaN;NaN;NaN;420
