,date,SO2,NO2,NO,NOX,O3,CO,MP10,MP25
10420,2018-11-14 22:00:00,4.29,7.81,2.4334,10.2445,6.0,0.11,34.0,6.0
10421,2018-11-14 23:00:00,3.24,7.49,2.51692,10.0071,5.0,0.13,30.0,2.0
10494,2018-11-18 00:00:00,3.73,7.84,2.53913,10.3768,4.0,0.17,30.0,3.0
10495,2018-11-18 01:00:00,3.8,7.25,2.36223,9.61417,5.0,0.17,30.0,0.0
10496,2018-11-18 02:00:00,4.29,7.64,2.56285,10.2002,5.0,0.17,29.0,0.0
10497,2018-11-18 03:00:00,4.53,7.69,2.75928,10.447,5.0,0.16,24.0,2.0
10498,2018-11-18 04:00:00,3.09,7.57,2.64223,10.2113,3.0,0.18,24.0,8.0
10499,2018-11-18 05:00:00,2.52,6.92,3.24033,10.1638,2.0,0.21,24.0,13.0
10500,2018-11-18 06:00:00,2.42,5.12,4.7632,9.88817,3.0,0.17,21.0,12.0
10501,2018-11-18 07:00:00,11.44,6.19,8.3927,14.5821,4.0,0.18,29.0,6.0
10502,2018-11-18 08:00:00,56.3,14.53,39.7298,54.2613,4.0,0.19,43.0,0.0
10503,2018-11-18 09:00:00,189.5,15.66,36.9232,52.5813,5.0,0.21,54.0,6.0
10504,2018-11-18 10:00:00,66.33,12.81,13.335,26.149,10.0,0.18,106.0,25.0
10505,2018-11-18 11:00:00,3.1,4.0,1.9196,5.91977,20.0,0.11,39.0,30.0
10506,2018-11-18 12:00:00,2.21,2.89,1.79575,4.69058,21.0,0.1,30.0,26.0
10507,2018-11-18 13:00:00,2.03,2.67,1.6991,4.37178,21.0,0.09,44.0,24.0
10508,2018-11-18 14:00:00,1.84,2.76,1.75883,4.5201,23.0,0.09,68.0,22.0
10509,2018-11-18 15:00:00,1.72,2.81,1.66332,4.47532,24.0,0.09,71.0,21.0
10510,2018-11-18 16:00:00,1.89,2.72,1.6196,4.33872,25.0,0.09,72.0,19.0
10511,2018-11-18 17:00:00,1.66,2.79,1.63318,4.42672,24.0,0.09,61.0,17.0
10512,2018-11-18 18:00:00,1.72,2.91,1.6294,4.54332,22.0,0.08,44.0,18.0
10513,2018-11-18 19:00:00,1.78,3.77,1.77507,5.54992,15.0,0.11,41.0,15.0
10514,2018-11-18 20:00:00,3.22,6.22,2.08858,8.30632,10.0,0.13,44.0,12.0
10515,2018-11-18 21:00:00,2.51,4.61,1.82212,6.43335,14.0,0.14,49.0,9.0
10516,2018-11-18 22:00:00,2.52,4.35,2.01828,6.36822,14.0,0.14,46.0,5.0
10517,2018-11-18 23:00:00,2.48,4.6,2.00092,6.5962,12.0,0.15,46.0,6.0
10638,2018-11-24 00:00:00,1.95,4.23,1.8586,6.0909,18.0,0.32,20.0,3.0
10639,2018-11-24 01:00:00,1.87,3.96,1.98878,5.95013,19.0,0.32,32.0,5.0
10640,2018-11-24 02:00:00,1.77,4.22,1.97945,6.20425,16.0,0.32,25.0,7.0
10641,2018-11-24 03:00:00,1.52,4.28,2.03025,6.3093,9.0,0.32,22.0,10.0
10642,2018-11-24 04:00:00,1.78,4.09,1.92972,6.02023,13.0,0.33,22.0,13.0
10643,2018-11-24 05:00:00,2.88,6.87,2.56617,9.43878,4.0,0.35,33.0,13.0
10644,2018-11-24 06:00:00,2.18,5.1,3.61927,8.72008,3.0,0.36,25.0,14.0
10645,2018-11-24 07:00:00,42.97,5.67,5.73703,11.4102,5.0,0.35,38.0,8.0
10646,2018-11-24 08:00:00,81.91,10.48,9.573,20.0567,6.0,0.34,54.0,2.0
10647,2018-11-24 09:00:00,144.62,10.04,8.61234,18.6517,8.0,0.35,76.0,10.0
10648,2018-11-24 10:00:00,127.82,9.66,7.53313,17.1917,10.0,0.33,79.0,23.0
10649,2018-11-24 11:00:00,92.96,7.02,4.46117,11.4782,18.0,0.32,68.0,34.0
10650,2018-11-24 12:00:00,8.91,4.3,2.01405,6.3115,22.0,0.3,48.0,37.0
10651,2018-11-24 13:00:00,6.89,3.74,1.8571,5.59452,23.0,0.3,41.0,31.0
10652,2018-11-24 14:00:00,23.85,5.58,2.9056,8.48241,22.0,0.29,39.0,24.0
10653,2018-11-24 15:00:00,28.35,6.83,3.40805,10.2369,21.0,0.28,49.0,20.0
10654,2018-11-24 16:00:00,29.31,11.88,7.72545,19.6072,17.0,0.28,58.0,20.0
10655,2018-11-24 17:00:00,22.97,9.63,4.69457,14.3293,18.0,0.26,61.0,21.0
10656,2018-11-24 18:00:00,10.34,9.23,3.22937,12.4638,17.0,0.27,55.0,28.0
10657,2018-11-24 19:00:00,2.98,4.93,2.0257,6.9595,22.0,0.29,58.0,25.0
10658,2018-11-24 20:00:00,2.12,3.68,1.90223,5.5844,22.0,0.3,42.0,16.0
10659,2018-11-24 21:00:00,1.86,3.74,1.87173,5.61593,20.0,0.3,34.0,10.0
10660,2018-11-24 22:00:00,1.96,3.6,1.89305,5.48843,20.0,0.31,39.0,4.0
10661,2018-11-24 23:00:00,1.87,4.38,2.08932,6.47148,15.0,0.34,38.0,1.0
13806,2019-04-05 00:00:00,7.23,11.16,8.49251,19.6503,6.0,0.15,29.0,12.0
13807,2019-04-05 01:00:00,4.77,7.92,8.50191,16.424,5.0,0.14,28.0,13.0
13808,2019-04-05 02:00:00,6.31,7.25,8.53101,15.781,5.0,0.16,20.0,16.0
13809,2019-04-05 03:00:00,5.12,5.41,7.10927,12.5238,6.0,0.15,17.0,16.0
13810,2019-04-05 04:00:00,5.21,4.51,6.73962,11.2475,8.0,0.15,12.0,14.0
13811,2019-04-05 05:00:00,4.43,3.35,7.18395,10.5355,7.0,0.16,15.0,12.0
13812,2019-04-05 06:00:00,3.47,2.56,7.67112,10.2313,5.0,0.15,12.0,12.0
13813,2019-04-05 07:00:00,3.51,3.36,8.52029,11.876,5.0,0.17,17.0,12.0
13814,2019-04-05 08:00:00,6.61,3.25,13.8975,17.1523,6.0,0.19,25.0,10.0
13815,2019-04-05 09:00:00,101.71,10.46,44.4415,54.9041,7.0,0.22,40.0,1.0
13816,2019-04-05 10:00:00,79.03,12.19,58.4927,70.6873,6.0,0.23,51.0,1.0
13817,2019-04-05 11:00:00,184.59,13.34,37.3422,50.6825,8.0,0.19,111.0,18.0
13818,2019-04-05 12:00:00,117.95,10.79,19.9675,30.7598,8.0,0.16,84.0,33.0
13819,2019-04-05 13:00:00,,,,,,,77.0,37.0
13820,2019-04-05 14:00:00,,,,,,,62.0,35.0
13821,2019-04-05 15:00:00,45.94,,,,21.0,0.14,60.0,29.0
13822,2019-04-05 16:00:00,20.98,5.25,4.99138,10.2379,25.0,0.14,52.0,25.0
13823,2019-04-05 17:00:00,7.19,4.39,4.48064,8.8746,25.0,0.16,47.0,21.0
13824,2019-04-05 18:00:00,3.79,10.06,4.81853,14.875,18.0,0.17,36.0,18.0
13825,2019-04-05 19:00:00,7.78,12.78,5.71662,18.4952,12.0,0.18,46.0,15.0
13826,2019-04-05 20:00:00,8.43,16.69,7.62537,24.318,7.0,0.19,44.0,11.0
13827,2019-04-05 21:00:00,7.8,14.79,7.41402,22.209,7.0,0.19,36.0,10.0
13828,2019-04-05 22:00:00,5.35,11.31,7.90897,19.2228,8.0,0.2,35.0,13.0
13829,2019-04-05 23:00:00,4.56,7.08,6.69072,13.7735,10.0,0.22,34.0,16.0
13830,2019-04-06 00:00:00,3.54,4.17,6.7818,10.9553,8.0,0.2,26.0,17.0
13831,2019-04-06 01:00:00,3.45,3.54,6.95729,10.4975,6.0,0.2,24.0,18.0
13832,2019-04-06 02:00:00,3.81,3.39,6.32938,9.72368,11.0,0.21,22.0,18.0
13833,2019-04-06 03:00:00,3.85,2.51,6.64067,9.14583,10.0,0.2,16.0,14.0
13834,2019-04-06 04:00:00,3.64,1.65,6.74712,8.40184,9.0,0.2,17.0,10.0
13835,2019-04-06 05:00:00,3.66,1.86,7.06495,8.929,6.0,0.21,23.0,12.0
13836,2019-04-06 06:00:00,3.47,1.5,6.77727,8.27917,8.0,0.2,21.0,16.0
13837,2019-04-06 07:00:00,3.53,1.53,7.52065,9.04733,7.0,0.2,17.0,14.0
13838,2019-04-06 08:00:00,11.07,1.85,8.07217,9.91783,9.0,0.22,30.0,10.0
13839,2019-04-06 09:00:00,33.02,7.61,18.1763,25.7813,7.0,0.21,31.0,0.0
13840,2019-04-06 10:00:00,58.46,15.82,29.9977,45.815,7.0,0.24,36.0,0.0
13841,2019-04-06 11:00:00,163.0,17.52,17.3123,34.8282,12.0,0.26,75.0,9.0
13842,2019-04-06 12:00:00,15.84,8.32,7.46444,15.7817,25.0,0.19,63.0,28.0
13843,2019-04-06 13:00:00,32.03,6.82,8.90211,15.718,18.0,0.16,39.0,29.0
13844,2019-04-06 14:00:00,15.72,4.44,7.57063,12.013,19.0,0.16,43.0,24.0
13845,2019-04-06 15:00:00,24.87,6.46,7.85618,14.3192,19.0,0.16,32.0,19.0
13846,2019-04-06 16:00:00,35.97,9.53,8.19533,17.721,15.0,0.16,41.0,18.0
13847,2019-04-06 17:00:00,32.22,12.7,19.6559,32.3558,16.0,0.19,48.0,20.0
13848,2019-04-06 18:00:00,4.22,1.62,5.25815,6.87627,28.0,0.15,35.0,17.0
13849,2019-04-06 19:00:00,3.79,1.33,5.9048,7.23732,27.0,0.17,29.0,14.0
13850,2019-04-06 20:00:00,4.11,0.97,6.95378,7.92741,29.0,0.18,30.0,10.0
13851,2019-04-06 21:00:00,4.08,1.07,6.9494,8.01524,32.0,0.2,37.0,10.0
13852,2019-04-06 22:00:00,3.89,1.24,7.06371,8.30351,24.0,0.21,37.0,13.0
13853,2019-04-06 23:00:00,3.99,1.24,7.35647,8.59383,20.0,0.21,33.0,21.0
14046,2019-04-15 00:00:00,3.45,5.51,1.25607,6.76985,11.0,0.18,39.0,10.0
14047,2019-04-15 01:00:00,3.03,4.02,1.29372,5.30972,9.0,0.18,41.0,12.0
14048,2019-04-15 02:00:00,2.59,3.3,1.50447,4.80125,8.0,0.17,27.0,17.0
14049,2019-04-15 03:00:00,2.59,2.89,1.27335,4.16072,8.0,0.17,21.0,19.0
14050,2019-04-15 04:00:00,2.54,2.99,1.30685,4.29907,7.0,0.17,26.0,17.0
14051,2019-04-15 05:00:00,2.49,3.34,1.2192,4.56225,7.0,0.18,20.0,15.0
14052,2019-04-15 06:00:00,2.59,3.54,1.13933,4.67475,8.0,0.18,16.0,14.0
14053,2019-04-15 07:00:00,2.71,4.11,2.10107,6.21468,7.0,0.2,22.0,11.0
14054,2019-04-15 08:00:00,2.84,2.96,5.21503,8.17665,7.0,0.21,26.0,9.0
14055,2019-04-15 09:00:00,13.28,4.97,5.96735,10.9373,9.0,0.22,33.0,2.0
14056,2019-04-15 10:00:00,,,,,7.0,0.2,86.0,2.0
14057,2019-04-15 11:00:00,156.62,,,,9.0,0.47,123.0,19.0
14058,2019-04-15 12:00:00,102.77,13.7,13.8949,27.596,,,110.0,36.0
14059,2019-04-15 13:00:00,118.72,12.58,8.23555,20.8195,15.0,,97.0,42.0
14060,2019-04-15 14:00:00,57.89,8.65,4.70169,13.3557,20.0,0.1,81.0,43.0
14061,2019-04-15 15:00:00,41.3,15.48,12.1523,27.6312,14.0,0.13,68.0,36.0
14062,2019-04-15 16:00:00,10.29,14.14,10.9506,25.094,14.0,0.16,66.0,29.0
14063,2019-04-15 17:00:00,11.81,18.62,13.6442,32.2667,11.0,0.17,73.0,21.0
14064,2019-04-15 18:00:00,3.29,5.9,2.49957,8.3998,18.0,0.18,64.0,17.0
14065,2019-04-15 19:00:00,2.96,6.61,1.39528,8.00647,16.0,0.2,39.0,15.0
14066,2019-04-15 20:00:00,2.78,6.24,1.27865,7.5212,16.0,0.22,31.0,7.0
14067,2019-04-15 21:00:00,2.7,4.65,1.06717,5.71853,17.0,0.23,35.0,5.0
14068,2019-04-15 22:00:00,2.76,5.41,1.23008,6.63607,13.0,0.24,32.0,7.0
14069,2019-04-15 23:00:00,2.71,4.91,1.38698,6.29358,10.0,0.24,31.0,10.0
14070,2019-04-16 00:00:00,2.68,5.56,1.61813,7.18223,7.0,0.25,16.0,14.0
14071,2019-04-16 01:00:00,2.55,4.75,1.56953,6.31472,7.0,0.24,22.0,18.0
14072,2019-04-16 02:00:00,2.76,4.63,1.20713,5.84045,9.0,0.24,18.0,18.0
14073,2019-04-16 03:00:00,3.44,6.33,1.34973,7.677,8.0,0.26,22.0,14.0
14074,2019-04-16 04:00:00,10.67,7.81,2.04232,9.85216,6.0,0.32,30.0,13.0
14075,2019-04-16 05:00:00,5.18,5.96,1.97348,7.9287,6.0,0.27,30.0,17.0
14076,2019-04-16 06:00:00,4.94,6.03,1.78647,7.81673,6.0,0.28,24.0,17.0
14077,2019-04-16 07:00:00,6.91,6.81,3.14035,9.95284,7.0,0.33,25.0,15.0
14078,2019-04-16 08:00:00,5.98,3.85,6.47733,10.3322,7.0,0.36,48.0,13.0
14079,2019-04-16 09:00:00,14.56,5.77,7.5177,13.2853,9.0,0.32,31.0,3.0
14080,2019-04-16 10:00:00,164.27,12.65,25.7092,38.3635,8.0,0.32,80.0,1.0
14081,2019-04-16 11:00:00,222.92,13.84,39.6065,53.4505,9.0,0.27,111.0,15.0
14082,2019-04-16 12:00:00,75.87,6.01,6.76503,12.7755,11.0,0.21,64.0,31.0
14083,2019-04-16 13:00:00,79.82,9.35,7.71728,17.0655,14.0,0.23,61.0,39.0
14084,2019-04-16 14:00:00,61.13,7.03,5.4362,12.463,15.0,0.2,72.0,39.0
14085,2019-04-16 15:00:00,42.76,4.4,2.43638,6.83875,19.0,0.19,47.0,32.0
14086,2019-04-16 16:00:00,27.33,11.81,10.3522,22.1593,15.0,0.21,49.0,26.0
14087,2019-04-16 17:00:00,18.82,16.7,31.2808,47.9764,15.0,0.21,54.0,23.0
14088,2019-04-16 18:00:00,3.08,3.07,1.31397,4.3823,29.0,0.25,46.0,22.0
14089,2019-04-16 19:00:00,2.76,4.46,1.13597,5.59497,26.0,0.54,86.0,22.0
14090,2019-04-16 20:00:00,2.72,2.87,0.9162,3.78645,26.0,0.33,50.0,27.0
14091,2019-04-16 21:00:00,2.64,2.27,0.963533,3.23018,24.0,0.27,28.0,24.0
14092,2019-04-16 22:00:00,2.63,2.05,0.84955,2.89895,20.0,0.27,23.0,21.0
14093,2019-04-16 23:00:00,2.71,2.84,0.926017,3.76318,14.0,0.29,21.0,20.0
14094,2019-04-17 00:00:00,2.69,4.08,1.29292,5.36885,11.0,0.37,30.0,22.0
14095,2019-04-17 01:00:00,2.71,4.1,1.07568,5.17121,14.0,0.31,33.0,26.0
14096,2019-04-17 02:00:00,2.5,3.44,0.947367,4.38835,12.0,0.34,25.0,20.0
14097,2019-04-17 03:00:00,2.68,4.35,1.05292,5.40152,11.0,0.31,19.0,15.0
14098,2019-04-17 04:00:00,2.65,4.41,1.4754,5.88265,9.0,0.38,30.0,19.0
14099,2019-04-17 05:00:00,2.59,4.44,1.50365,5.94807,8.0,0.39,20.0,22.0
14100,2019-04-17 06:00:00,2.54,4.34,2.67085,7.01538,6.0,0.44,37.0,21.0
14101,2019-04-17 07:00:00,2.84,4.23,5.40738,9.63257,6.0,0.46,67.0,21.0
14102,2019-04-17 08:00:00,22.28,7.71,15.3979,23.1052,6.0,0.48,56.0,17.0
14103,2019-04-17 09:00:00,81.8,17.15,60.6067,77.7581,6.0,0.41,36.0,9.0
14104,2019-04-17 10:00:00,146.43,18.32,64.5558,82.8735,7.0,0.37,42.0,7.0
14105,2019-04-17 11:00:00,84.12,15.35,35.3532,50.7022,7.0,0.31,74.0,12.0
14106,2019-04-17 12:00:00,59.38,12.06,29.9375,42.0012,8.0,0.28,62.0,20.0
14107,2019-04-17 13:00:00,5.42,4.15,4.10315,8.25798,18.0,0.23,60.0,26.0
14108,2019-04-17 14:00:00,3.09,2.08,1.24475,3.32278,25.0,0.2,41.0,27.0
14109,2019-04-17 15:00:00,2.83,1.89,0.943283,2.835,28.0,0.2,35.0,24.0
14110,2019-04-17 16:00:00,2.92,2.36,1.13672,3.49405,28.0,0.2,37.0,22.0
14111,2019-04-17 17:00:00,2.71,2.06,0.970767,3.03302,29.0,0.21,39.0,21.0
14112,2019-04-17 18:00:00,2.83,2.09,0.980883,3.06955,29.0,0.25,41.0,18.0
14113,2019-04-17 19:00:00,2.71,2.51,0.944034,3.4576,28.0,0.26,32.0,12.0
14114,2019-04-17 20:00:00,2.69,2.66,0.7871,3.44588,28.0,0.27,30.0,11.0
14115,2019-04-17 21:00:00,2.7,2.48,0.828134,3.31262,29.0,0.27,33.0,10.0
14116,2019-04-17 22:00:00,2.93,2.47,1.06675,3.53848,31.0,0.27,27.0,11.0
14117,2019-04-17 23:00:00,7.44,5.89,5.38645,11.2758,27.0,0.29,26.0,12.0
14190,2019-04-21 00:00:00,2.51,2.86,0.583867,3.44762,14.0,0.33,18.0,11.0
14191,2019-04-21 01:00:00,2.45,2.46,0.50585,2.96253,14.0,0.33,14.0,17.0
14192,2019-04-21 02:00:00,2.41,2.17,0.615133,2.78947,11.0,0.31,11.0,17.0
14193,2019-04-21 03:00:00,2.43,1.84,0.662867,2.50607,12.0,0.31,11.0,16.0
14194,2019-04-21 04:00:00,2.63,2.09,0.581533,2.67125,11.0,0.31,12.0,14.0
14195,2019-04-21 05:00:00,2.65,2.15,0.596567,2.74762,10.0,0.31,16.0,14.0
14196,2019-04-21 06:00:00,2.63,1.83,0.5537,2.38672,11.0,0.3,10.0,12.0
14197,2019-04-21 07:00:00,2.81,2.62,0.6606,3.28143,10.0,0.31,13.0,9.0
14198,2019-04-21 08:00:00,2.69,2.29,2.38633,4.67663,7.0,0.32,29.0,8.0
14199,2019-04-21 09:00:00,7.21,5.59,7.19029,12.7758,9.0,0.32,24.0,1.0
14200,2019-04-21 10:00:00,35.29,13.25,23.014,36.2658,8.0,0.34,22.0,0.0
14201,2019-04-21 11:00:00,133.12,11.54,12.6182,24.1537,10.0,0.38,66.0,4.0
14202,2019-04-21 12:00:00,35.96,5.42,5.08713,10.51,15.0,0.34,61.0,17.0
14203,2019-04-21 13:00:00,31.77,3.53,2.0943,5.6286,21.0,0.27,33.0,21.0
14204,2019-04-21 14:00:00,6.55,4.35,2.13677,6.48677,22.0,0.27,26.0,18.0
14205,2019-04-21 15:00:00,7.77,3.64,1.17327,4.80912,24.0,0.25,27.0,13.0
14206,2019-04-21 16:00:00,5.83,4.41,1.2052,5.61498,25.0,0.26,22.0,11.0
14207,2019-04-21 17:00:00,6.59,6.64,1.02912,7.67185,22.0,0.28,27.0,10.0
14208,2019-04-21 18:00:00,4.48,5.61,0.805484,6.41297,19.0,0.29,22.0,13.0
14209,2019-04-21 19:00:00,2.59,2.12,0.6794,2.79625,23.0,0.3,16.0,7.0
14210,2019-04-21 20:00:00,2.74,3.25,0.574717,3.82448,20.0,0.31,16.0,2.0
14211,2019-04-21 21:00:00,3.02,4.29,0.64405,4.93072,17.0,0.32,20.0,7.0
14212,2019-04-21 22:00:00,4.35,6.14,0.789317,6.92893,15.0,0.33,17.0,13.0
14213,2019-04-21 23:00:00,3.85,5.44,0.6595,6.09893,17.0,0.32,20.0,17.0
14334,2019-04-27 00:00:00,3.76,4.53,4.64992,9.18347,9.0,0.25,11.0,11.0
14335,2019-04-27 01:00:00,3.66,4.46,5.53408,9.991,5.0,0.27,22.0,14.0
14336,2019-04-27 02:00:00,3.76,5.53,5.03842,10.5687,6.0,0.27,15.0,18.0
14337,2019-04-27 03:00:00,3.79,4.63,4.32243,8.95517,8.0,0.27,19.0,17.0
14338,2019-04-27 04:00:00,3.71,3.33,5.29882,8.632,6.0,0.26,17.0,14.0
14339,2019-04-27 05:00:00,3.82,3.97,4.30857,8.278,9.0,0.27,14.0,14.0
14340,2019-04-27 06:00:00,3.68,3.22,4.98003,8.20016,6.0,0.26,14.0,13.0
14341,2019-04-27 07:00:00,3.61,3.42,5.00935,8.42917,7.0,0.27,17.0,15.0
14342,2019-04-27 08:00:00,3.77,2.59,7.98285,10.573,6.0,0.29,39.0,11.0
14343,2019-04-27 09:00:00,9.11,4.72,7.5584,12.2802,11.0,0.3,24.0,2.0
14344,2019-04-27 10:00:00,61.78,13.68,25.1926,38.8702,8.0,0.34,26.0,0.0
14345,2019-04-27 11:00:00,126.88,,,,8.0,0.35,77.0,7.0
14346,2019-04-27 12:00:00,26.37,,,,16.0,0.28,71.0,23.0
14347,2019-04-27 13:00:00,44.74,4.06,6.6722,10.7285,21.0,0.33,106.0,23.0
14348,2019-04-27 14:00:00,181.67,6.73,7.0854,13.819,17.0,0.56,67.0,24.0
14349,2019-04-27 15:00:00,128.11,17.0,15.9547,32.9565,13.0,0.43,54.0,28.0
14350,2019-04-27 16:00:00,99.46,24.69,28.8689,53.5579,11.0,0.31,65.0,32.0
14351,2019-04-27 17:00:00,14.17,4.76,4.66577,9.42828,23.0,0.26,51.0,31.0
14352,2019-04-27 18:00:00,5.98,5.04,4.24944,9.28503,18.0,0.27,34.0,29.0
14353,2019-04-27 19:00:00,6.05,5.81,4.2085,10.019,20.0,0.28,41.0,23.0
14354,2019-04-27 20:00:00,4.2,3.91,4.04353,7.9492,23.0,0.28,31.0,12.0
14355,2019-04-27 21:00:00,3.96,3.81,4.38495,8.19832,14.0,0.28,27.0,10.0
14356,2019-04-27 22:00:00,4.03,3.58,4.50735,8.08752,14.0,0.28,28.0,15.0
14357,2019-04-27 23:00:00,5.44,4.33,4.48847,8.81551,10.0,0.3,27.0,19.0
14358,2019-04-28 00:00:00,4.49,4.02,4.26153,8.2845,11.0,0.3,24.0,21.0
14359,2019-04-28 01:00:00,5.02,4.11,4.17117,8.2845,10.0,0.3,26.0,22.0
14360,2019-04-28 02:00:00,4.54,3.89,4.4294,8.31551,9.0,0.3,22.0,22.0
14361,2019-04-28 03:00:00,4.65,3.92,4.3248,8.24133,9.0,0.29,24.0,21.0
14362,2019-04-28 04:00:00,4.15,3.71,4.25015,7.96272,9.0,0.27,20.0,20.0
14363,2019-04-28 05:00:00,3.82,3.56,4.43275,7.9922,7.0,0.28,25.0,20.0
14364,2019-04-28 06:00:00,4.02,4.15,4.19413,8.3405,8.0,0.29,25.0,20.0
14365,2019-04-28 07:00:00,3.99,3.58,4.91563,8.50017,7.0,0.3,25.0,19.0
14366,2019-04-28 08:00:00,4.89,3.54,5.46992,9.00816,11.0,0.32,18.0,15.0
14367,2019-04-28 09:00:00,22.66,9.23,9.68689,18.9183,11.0,0.39,33.0,3.0
14368,2019-04-28 10:00:00,64.16,20.43,45.9258,66.3521,8.0,0.47,71.0,3.0
14369,2019-04-28 11:00:00,139.65,19.27,28.49,47.7577,9.0,0.47,97.0,21.0
14370,2019-04-28 12:00:00,73.69,11.94,11.1429,23.0803,14.0,0.28,110.0,39.0
14371,2019-04-28 13:00:00,5.33,3.47,4.6179,8.0903,25.0,0.2,66.0,41.0
14372,2019-04-28 14:00:00,11.45,4.23,4.77117,9.00342,27.0,0.19,48.0,37.0
14373,2019-04-28 15:00:00,4.67,2.53,4.06275,6.59438,26.0,0.15,38.0,30.0
14374,2019-04-28 16:00:00,4.03,2.19,3.9706,6.16532,24.0,0.12,33.0,22.0
14375,2019-04-28 17:00:00,4.1,2.63,4.1859,6.81792,20.0,0.11,25.0,14.0
14376,2019-04-28 18:00:00,5.15,4.37,4.7742,9.14223,14.0,0.13,34.0,10.0
14377,2019-04-28 19:00:00,5.91,6.5,4.96502,11.4615,12.0,0.17,33.0,8.0
14378,2019-04-28 20:00:00,3.98,3.53,4.35368,7.88852,14.0,0.17,16.0,5.0
14379,2019-04-28 21:00:00,3.97,3.28,4.24387,7.5252,14.0,0.18,17.0,5.0
14380,2019-04-28 22:00:00,3.84,3.71,3.94687,7.65288,13.0,0.2,19.0,8.0
14381,2019-04-28 23:00:00,3.82,3.59,3.80002,7.391,13.0,0.2,13.0,11.0
14454,2019-05-02 00:00:00,1.89,2.7,1.15583,3.8572,14.0,0.33,43.0,42.0
14455,2019-05-02 01:00:00,2.34,1.92,0.87735,2.79925,18.0,0.32,41.0,34.0
14456,2019-05-02 02:00:00,1.73,2.14,1.12052,3.25955,9.0,0.32,34.0,25.0
14457,2019-05-02 03:00:00,2.51,2.84,1.00342,3.84188,11.0,0.33,37.0,23.0
14458,2019-05-02 04:00:00,3.27,2.9,1.18373,4.08645,11.0,0.33,36.0,13.0
14459,2019-05-02 05:00:00,2.12,2.52,1.90033,4.42402,7.0,0.32,31.0,0.0
14460,2019-05-02 06:00:00,2.32,2.42,1.24097,3.66482,10.0,0.32,35.0,0.0
14461,2019-05-02 07:00:00,4.85,2.62,1.2071,3.8227,10.0,0.33,34.0,1.0
14462,2019-05-02 08:00:00,12.06,3.71,3.552,7.26345,7.0,0.38,55.0,9.0
14463,2019-05-02 09:00:00,26.81,4.92,5.75797,10.6779,8.0,0.4,44.0,9.0
14464,2019-05-02 10:00:00,71.9,13.38,18.0157,31.3907,7.0,0.41,92.0,31.0
14465,2019-05-02 11:00:00,146.88,15.49,25.611,41.0973,8.0,0.38,,43.0
14466,2019-05-02 12:00:00,76.09,7.35,6.8627,14.2098,12.0,0.29,,33.0
14467,2019-05-02 13:00:00,110.59,9.29,6.95767,16.2465,13.0,0.26,158.0,14.0
14468,2019-05-02 14:00:00,4.0,1.51,0.995133,2.50252,21.0,0.22,79.0,0.0
14469,2019-05-02 15:00:00,2.09,0.99,0.795267,1.72988,24.0,0.26,29.0,0.0
14470,2019-05-02 16:00:00,5.93,3.96,2.50595,6.39623,16.0,0.26,28.0,0.0
14471,2019-05-02 17:00:00,3.56,,1.15854,3.66422,16.0,0.26,30.0,0.0
14472,2019-05-02 18:00:00,5.33,6.58,3.51885,9.42758,12.0,0.37,26.0,0.0
14473,2019-05-02 19:00:00,2.52,2.83,1.72945,4.55767,15.0,0.32,41.0,0.0
14474,2019-05-02 20:00:00,1.81,0.42,0.864634,1.20745,16.0,0.28,14.0,0.0
14475,2019-05-02 21:00:00,1.8,0.5,0.953783,1.38667,16.0,0.3,15.0,0.0
14476,2019-05-02 22:00:00,1.75,,0.959486,0.980885,16.0,0.3,16.0,0.0
14477,2019-05-02 23:00:00,1.64,0.81,1.23802,1.92147,11.0,0.31,12.0,1.0
14814,2019-05-17 00:00:00,1.44,3.42,0.81525,4.2373,9.0,0.14,23.0,4.0
14815,2019-05-17 01:00:00,1.89,3.72,0.700533,4.42545,12.0,0.12,13.0,6.0
14816,2019-05-17 02:00:00,1.44,1.85,0.697066,2.54852,13.0,0.12,9.0,6.0
14817,2019-05-17 03:00:00,1.38,1.1,0.628117,1.7329,16.0,0.12,6.0,8.0
14818,2019-05-17 04:00:00,1.11,0.75,0.58195,1.33018,18.0,0.11,8.0,6.0
14819,2019-05-17 05:00:00,1.17,0.62,0.584133,1.16382,19.0,0.11,9.0,6.0
14820,2019-05-17 06:00:00,1.1,0.78,0.63005,1.41183,12.0,0.1,8.0,5.0
14821,2019-05-17 07:00:00,1.05,0.72,0.6184,1.34215,12.0,0.1,10.0,9.0
14822,2019-05-17 08:00:00,0.94,1.47,1.28275,2.75668,9.0,0.19,13.0,11.0
14823,2019-05-17 09:00:00,1.24,2.13,2.29633,4.43107,9.0,0.16,34.0,4.0
14824,2019-05-17 10:00:00,8.36,1.73,1.21428,2.94128,17.0,0.13,18.0,0.0
14825,2019-05-17 11:00:00,173.65,13.95,9.70525,23.6553,12.0,0.47,54.0,2.0
14826,2019-05-17 12:00:00,79.07,9.83,7.71038,17.5448,13.0,0.14,72.0,9.0
14827,2019-05-17 13:00:00,20.91,4.52,2.12432,6.64893,20.0,0.04,33.0,17.0
14828,2019-05-17 14:00:00,9.61,1.15,0.830617,1.9768,24.0,0.06,11.0,17.0
14829,2019-05-17 15:00:00,22.78,4.59,1.29588,5.88903,19.0,0.08,21.0,13.0
