,date,SO2,NO2,NO,NOX,O3,CO,MP10,MP25
15901,2019-07-01 07:00:00,156.62,15.36,34.4659,49.0426,7.0,0.56,37.0,20.0
15902,2019-07-01 08:00:00,43.48,12.62,17.0667,29.2185,7.0,0.44,54.0,28.0
15903,2019-07-01 09:00:00,17.99,9.94,14.6317,24.1895,8.0,0.36,56.0,27.0
15904,2019-07-01 10:00:00,75.25,13.3,38.8575,51.338,8.0,0.36,50.0,27.0
15905,2019-07-01 11:00:00,45.69,12.06,21.7708,33.298,9.0,0.34,58.0,31.0
15906,2019-07-01 12:00:00,14.83,13.46,18.2253,31.1856,11.0,0.29,61.0,31.0
15907,2019-07-01 13:00:00,4.69,8.26,6.85422,14.8781,16.0,0.34,54.0,27.0
15908,2019-07-01 14:00:00,3.37,6.76,4.60968,11.1904,19.0,0.28,52.0,22.0
15909,2019-07-01 15:00:00,3.22,6.75,6.19747,12.5291,21.0,0.27,49.0,17.0
15910,2019-07-01 16:00:00,2.62,3.79,2.28118,5.97717,23.0,0.21,44.0,15.0
15911,2019-07-01 17:00:00,,3.38,1.88343,5.18051,,0.17,43.0,11.0
15912,2019-07-01 18:00:00,2.68,7.0,3.46115,10.2977,19.0,0.26,42.0,4.0
15913,2019-07-01 19:00:00,3.43,11.55,3.40788,14.7237,16.0,0.41,45.0,8.0
15914,2019-07-01 20:00:00,19.39,22.26,39.2652,60.5592,7.0,0.52,51.0,21.0
15915,2019-07-01 21:00:00,77.7,22.51,21.4562,43.2745,6.0,0.61,73.0,30.0
15916,2019-07-01 22:00:00,38.9,19.96,7.17368,26.7105,8.0,0.44,78.0,31.0
15917,2019-07-01 23:00:00,48.4,19.51,18.4529,37.363,7.0,0.56,75.0,33.0
15966,2019-07-04 00:00:00,2.79,12.4,2.7577,14.9196,13.0,0.52,76.0,24.0
15967,2019-07-04 01:00:00,2.53,8.46,1.82812,10.1251,17.0,0.31,81.0,23.0
15968,2019-07-04 02:00:00,2.88,8.56,2.03665,10.4332,16.0,0.28,73.0,20.0
15969,2019-07-04 03:00:00,2.23,6.99,1.7659,8.61833,17.0,0.28,59.0,19.0
15970,2019-07-04 04:00:00,2.36,8.6,1.5146,9.95335,15.0,0.3,63.0,18.0
15971,2019-07-04 05:00:00,12.59,15.38,3.68928,18.7744,10.0,0.27,64.0,18.0
15972,2019-07-04 06:00:00,4.18,11.67,2.0364,13.4895,11.0,0.34,65.0,20.0
15973,2019-07-04 07:00:00,6.18,14.79,11.6955,26.0649,8.0,0.32,76.0,22.0
15974,2019-07-04 08:00:00,7.79,14.39,10.6285,24.6243,10.0,0.37,71.0,21.0
15975,2019-07-04 09:00:00,4.64,15.1,16.3906,30.9954,10.0,0.4,65.0,20.0
15976,2019-07-04 10:00:00,10.92,14.19,18.9528,32.6207,10.0,0.38,72.0,25.0
15977,2019-07-04 11:00:00,4.48,11.81,10.4064,21.8688,16.0,0.35,77.0,26.0
15978,2019-07-04 12:00:00,2.78,5.58,4.00165,9.42844,21.0,0.27,72.0,26.0
15979,2019-07-04 13:00:00,2.28,4.18,3.7379,7.79026,24.0,0.25,61.0,25.0
15980,2019-07-04 14:00:00,2.33,3.09,1.81398,4.82453,26.0,0.21,50.0,24.0
15981,2019-07-04 15:00:00,2.24,3.42,2.13835,5.46649,27.0,0.2,46.0,22.0
15982,2019-07-04 16:00:00,2.27,2.95,1.90205,4.7763,27.0,0.2,46.0,18.0
15983,2019-07-04 17:00:00,2.28,3.1,1.68418,4.70467,28.0,0.2,47.0,18.0
15984,2019-07-04 18:00:00,2.4,4.34,1.93115,6.17147,27.0,0.22,49.0,17.0
15985,2019-07-04 19:00:00,2.28,4.15,1.75418,5.81356,26.0,0.22,53.0,17.0
15986,2019-07-04 20:00:00,2.28,6.45,2.38528,8.69991,23.0,0.29,57.0,16.0
15987,2019-07-04 21:00:00,17.41,22.43,26.3037,47.9636,7.0,0.43,63.0,19.0
15988,2019-07-04 22:00:00,146.13,20.98,23.4333,43.7141,9.0,0.62,75.0,29.0
15989,2019-07-04 23:00:00,21.12,18.47,12.8606,30.8416,7.0,0.41,84.0,37.0
16206,2019-07-14 00:00:00,15.44,14.37,2.88842,16.9847,13.0,0.47,66.0,29.0
16207,2019-07-14 01:00:00,63.61,22.33,17.8656,39.566,7.0,0.36,62.0,28.0
16208,2019-07-14 02:00:00,16.12,12.22,2.3617,14.3505,14.0,0.35,63.0,29.0
16209,2019-07-14 03:00:00,15.58,16.0,2.47958,18.1917,9.0,0.37,60.0,25.0
16210,2019-07-14 04:00:00,6.0,9.35,1.82598,10.998,13.0,0.3,54.0,24.0
16211,2019-07-14 05:00:00,4.37,12.87,2.01572,14.6525,11.0,0.32,47.0,19.0
16212,2019-07-14 06:00:00,3.3,15.12,3.25332,18.0831,9.0,0.33,46.0,18.0
16213,2019-07-14 07:00:00,239.06,19.05,77.3307,94.8628,8.0,1.12,50.0,19.0
16214,2019-07-14 08:00:00,43.08,13.16,8.12666,20.9497,11.0,0.36,74.0,34.0
16215,2019-07-14 09:00:00,7.13,9.77,6.55667,16.0713,13.0,0.31,65.0,33.0
16216,2019-07-14 10:00:00,6.53,10.72,7.28857,17.7269,16.0,0.36,51.0,27.0
16217,2019-07-14 11:00:00,7.96,12.27,8.60204,20.543,18.0,0.4,59.0,31.0
16218,2019-07-14 12:00:00,4.54,6.81,3.76838,10.4099,25.0,0.35,70.0,34.0
16219,2019-07-14 13:00:00,3.05,4.85,2.35558,7.09686,29.0,0.3,74.0,32.0
16220,2019-07-14 14:00:00,3.1,4.95,2.3737,7.2067,30.0,0.34,70.0,30.0
16221,2019-07-14 15:00:00,2.86,4.0,2.1073,6.0101,28.0,0.32,67.0,29.0
16222,2019-07-14 16:00:00,2.67,3.39,1.8647,5.17613,28.0,0.29,62.0,24.0
16223,2019-07-14 17:00:00,2.65,3.16,1.988,5.07073,29.0,0.25,58.0,20.0
16224,2019-07-14 18:00:00,2.57,3.48,1.86982,5.27026,29.0,0.27,56.0,16.0
16225,2019-07-14 19:00:00,2.58,3.91,1.96723,5.78283,27.0,0.27,55.0,15.0
16226,2019-07-14 20:00:00,2.66,6.66,2.02685,8.54901,23.0,0.34,55.0,16.0
16227,2019-07-14 21:00:00,2.61,6.52,2.01563,8.40208,23.0,0.32,60.0,16.0
16228,2019-07-14 22:00:00,10.5,12.44,3.86546,16.0524,16.0,0.39,62.0,18.0
16229,2019-07-14 23:00:00,3.02,9.34,2.2019,11.3568,19.0,0.43,69.0,20.0
16446,2019-07-24 00:00:00,2.67,10.65,1.86427,12.3148,16.0,0.4,62.0,27.0
16447,2019-07-24 01:00:00,16.47,14.38,10.8706,24.8502,8.0,0.43,63.0,26.0
16448,2019-07-24 02:00:00,40.36,18.08,12.4218,30.0276,6.0,0.45,65.0,27.0
16449,2019-07-24 03:00:00,62.32,19.32,12.8358,31.6494,6.0,0.41,67.0,28.0
16450,2019-07-24 04:00:00,79.11,21.62,35.4494,56.1759,6.0,0.36,62.0,27.0
16451,2019-07-24 05:00:00,34.49,20.12,18.2333,37.7524,7.0,0.29,50.0,23.0
16452,2019-07-24 06:00:00,136.77,21.27,49.6292,69.7869,6.0,0.46,48.0,24.0
16453,2019-07-24 07:00:00,62.6,17.91,41.3672,58.3429,6.0,0.46,61.0,34.0
16454,2019-07-24 08:00:00,18.44,14.49,16.0097,30.0157,8.0,0.3,63.0,34.0
16455,2019-07-24 09:00:00,15.1,11.36,11.1705,22.1776,12.0,0.27,49.0,28.0
16456,2019-07-24 10:00:00,10.51,9.67,9.06691,18.4442,15.0,0.26,39.0,24.0
16457,2019-07-24 11:00:00,4.33,5.24,3.59417,8.69717,22.0,0.27,35.0,23.0
16458,2019-07-24 12:00:00,3.38,4.24,2.55052,6.6822,25.0,0.27,35.0,19.0
16459,2019-07-24 13:00:00,2.96,4.1,2.27958,6.28361,29.0,0.33,42.0,16.0
16460,2019-07-24 14:00:00,2.9,3.93,2.01248,5.84513,30.0,0.28,45.0,13.0
16461,2019-07-24 15:00:00,2.83,4.37,2.1652,6.43445,32.0,0.42,48.0,18.0
16462,2019-07-24 16:00:00,2.83,4.94,2.29007,7.11288,32.0,0.42,53.0,24.0
16463,2019-07-24 17:00:00,2.68,4.62,1.96523,6.48225,32.0,0.43,53.0,23.0
16464,2019-07-24 18:00:00,2.77,5.83,1.80115,7.51277,31.0,0.39,51.0,22.0
16465,2019-07-24 19:00:00,3.75,17.4,7.27775,24.2862,18.0,0.36,49.0,19.0
16466,2019-07-24 20:00:00,4.95,15.59,7.18789,22.4173,19.0,0.32,44.0,16.0
16467,2019-07-24 21:00:00,4.47,19.36,9.51569,28.4218,14.0,0.51,41.0,16.0
16468,2019-07-24 22:00:00,8.08,23.06,9.99487,32.5368,9.0,0.45,48.0,21.0
16469,2019-07-24 23:00:00,6.54,23.75,8.11972,31.3652,9.0,0.46,57.0,24.0
16470,2019-07-25 00:00:00,35.12,23.95,9.23967,32.6694,7.0,0.47,57.0,27.0
16471,2019-07-25 01:00:00,50.26,22.92,32.3797,54.4272,6.0,0.35,61.0,29.0
16472,2019-07-25 02:00:00,37.78,20.71,12.7521,32.9338,7.0,0.31,61.0,29.0
16473,2019-07-25 03:00:00,57.91,20.05,7.4419,27.0584,8.0,0.29,59.0,26.0
16474,2019-07-25 04:00:00,241.88,21.59,14.8533,35.8661,8.0,0.29,61.0,27.0
16475,2019-07-25 05:00:00,166.11,24.13,14.0062,37.5331,7.0,0.27,68.0,33.0
16476,2019-07-25 06:00:00,109.83,26.24,26.7078,52.12,6.0,0.28,66.0,35.0
16477,2019-07-25 07:00:00,94.91,22.32,25.1547,46.7266,10.0,0.28,66.0,35.0
16478,2019-07-25 08:00:00,16.19,13.54,8.75317,21.9463,15.0,0.27,58.0,31.0
16479,2019-07-25 09:00:00,17.46,15.29,14.8242,29.6383,14.0,0.29,45.0,22.0
16480,2019-07-25 10:00:00,131.97,16.17,22.546,38.1099,13.0,0.25,47.0,23.0
16481,2019-07-25 11:00:00,19.38,9.91,9.66975,19.269,21.0,0.4,53.0,26.0
16482,2019-07-25 12:00:00,4.36,3.38,1.98045,5.27654,28.0,0.26,51.0,24.0
16483,2019-07-25 13:00:00,3.24,3.09,1.82707,4.83718,30.0,0.23,47.0,24.0
16484,2019-07-25 14:00:00,3.3,5.39,3.37275,8.621,28.0,0.23,37.0,19.0
16485,2019-07-25 15:00:00,3.08,4.25,2.51327,6.65916,30.0,0.23,32.0,14.0
16486,2019-07-25 16:00:00,2.75,3.3,1.96898,5.18941,31.0,0.26,30.0,10.0
16487,2019-07-25 17:00:00,2.8,4.6,2.2571,6.74455,30.0,0.27,30.0,10.0
16488,2019-07-25 18:00:00,3.26,16.49,3.24307,19.4268,19.0,0.4,33.0,9.0
16489,2019-07-25 19:00:00,3.3,25.12,11.0577,35.6061,14.0,0.69,43.0,15.0
16490,2019-07-25 20:00:00,3.84,17.13,4.14598,20.9374,18.0,0.48,58.0,24.0
16491,2019-07-25 21:00:00,5.34,15.13,4.41213,19.2334,16.0,0.4,60.0,25.0
16492,2019-07-25 22:00:00,29.63,13.22,6.05922,18.9732,18.0,0.34,56.0,24.0
16493,2019-07-25 23:00:00,140.1,20.7,20.5332,40.5832,9.0,0.49,51.0,23.0
16494,2019-07-26 00:00:00,40.94,11.74,4.20613,15.694,19.0,0.27,54.0,26.0
16495,2019-07-26 01:00:00,18.76,12.1,3.00343,14.8625,17.0,0.33,45.0,21.0
16496,2019-07-26 02:00:00,9.26,10.89,1.93612,12.6206,17.0,0.26,41.0,19.0
16497,2019-07-26 03:00:00,186.27,20.69,41.7749,61.4869,8.0,0.32,39.0,18.0
16498,2019-07-26 04:00:00,24.21,10.78,2.70015,13.269,11.0,0.31,,25.0
16499,2019-07-26 05:00:00,6.41,6.68,1.69885,8.24251,18.0,0.26,,23.0
16500,2019-07-26 06:00:00,35.13,10.41,8.9861,19.0937,17.0,0.27,,18.0
16501,2019-07-26 07:00:00,73.23,21.24,22.2268,42.7818,6.0,0.39,,17.0
16502,2019-07-26 08:00:00,28.32,15.49,10.6108,25.6958,9.0,0.35,,19.0
16503,2019-07-26 09:00:00,50.33,15.35,23.1378,37.8798,9.0,0.52,,21.0
16504,2019-07-26 10:00:00,16.08,10.95,12.7139,23.2933,12.0,0.36,,14.0
16505,2019-07-26 11:00:00,10.06,10.92,10.4156,20.9996,15.0,0.34,144.0,20.0
16506,2019-07-26 12:00:00,4.1,7.88,5.66632,13.3354,22.0,0.29,105.0,24.0
16507,2019-07-26 13:00:00,3.37,6.18,3.9327,9.95859,26.0,0.28,75.0,20.0
16508,2019-07-26 14:00:00,3.12,6.53,3.24108,9.61958,29.0,0.31,59.0,17.0
16509,2019-07-26 15:00:00,3.09,4.98,2.46835,7.33021,31.0,0.27,55.0,18.0
16510,2019-07-26 16:00:00,2.61,4.6,2.28282,6.77932,31.0,0.26,52.0,19.0
16511,2019-07-26 17:00:00,2.44,6.71,2.1258,8.69711,29.0,0.25,53.0,20.0
16512,2019-07-26 18:00:00,3.78,9.4,2.00427,11.2281,26.0,0.35,55.0,17.0
16513,2019-07-26 19:00:00,2.95,8.88,2.0656,10.7752,26.0,0.45,56.0,26.0
16514,2019-07-26 20:00:00,2.68,10.79,3.25022,13.8213,23.0,0.4,61.0,28.0
16515,2019-07-26 21:00:00,14.13,24.47,17.8424,41.6488,8.0,0.52,61.0,29.0
16516,2019-07-26 22:00:00,13.93,22.22,17.1042,38.7046,8.0,0.5,77.0,33.0
16517,2019-07-26 23:00:00,15.53,22.84,9.43228,31.7654,9.0,0.52,86.0,36.0
16566,2019-07-29 00:00:00,5.24,6.39,1.82762,8.09099,20.0,0.34,63.0,26.0
16567,2019-07-29 01:00:00,12.34,10.34,3.14073,13.2671,12.0,0.33,59.0,23.0
16568,2019-07-29 02:00:00,22.6,15.5,5.83175,21.0006,7.0,0.37,58.0,23.0
16569,2019-07-29 03:00:00,30.93,14.56,5.3611,19.6049,7.0,0.36,69.0,27.0
16570,2019-07-29 04:00:00,91.37,20.47,26.7775,46.5102,8.0,0.48,74.0,31.0
16571,2019-07-29 05:00:00,41.7,18.13,13.6782,31.3092,6.0,0.36,81.0,36.0
16572,2019-07-29 06:00:00,23.62,12.52,6.40408,18.6253,8.0,0.34,95.0,40.0
16573,2019-07-29 07:00:00,90.81,15.35,29.8537,44.4917,6.0,0.45,90.0,38.0
16574,2019-07-29 08:00:00,538.64,16.11,30.4425,45.8218,10.0,0.48,91.0,43.0
16575,2019-07-29 09:00:00,110.88,13.12,28.4285,40.8942,7.0,0.42,99.0,52.0
16576,2019-07-29 10:00:00,60.2,9.71,15.2824,24.6002,9.0,0.4,105.0,55.0
16577,2019-07-29 11:00:00,6.14,9.75,10.4276,19.8637,13.0,0.38,114.0,51.0
16578,2019-07-29 12:00:00,4.3,8.05,9.14276,16.9258,15.0,0.36,106.0,39.0
16579,2019-07-29 13:00:00,3.25,3.96,2.67632,6.53183,21.0,0.28,80.0,27.0
16580,2019-07-29 14:00:00,3.04,3.65,2.20353,5.76293,25.0,0.32,53.0,16.0
16581,2019-07-29 15:00:00,3.57,4.74,2.91377,7.53393,22.0,0.32,37.0,9.0
16582,2019-07-29 16:00:00,3.06,3.48,2.42262,5.80754,22.0,0.26,28.0,6.0
16583,2019-07-29 17:00:00,2.7,3.76,2.3983,6.05665,23.0,0.3,23.0,10.0
16584,2019-07-29 18:00:00,2.68,5.56,3.33402,8.75476,22.0,0.29,19.0,10.0
16585,2019-07-29 19:00:00,2.67,7.34,3.32338,10.492,21.0,0.37,17.0,7.0
16586,2019-07-29 20:00:00,3.11,10.17,3.78982,13.7381,18.0,0.34,21.0,8.0
16587,2019-07-29 21:00:00,27.01,18.65,12.4344,30.5968,7.0,0.37,24.0,10.0
16588,2019-07-29 22:00:00,73.85,20.39,40.5647,60.0016,6.0,0.45,30.0,15.0
16589,2019-07-29 23:00:00,105.71,20.94,33.3385,53.4272,6.0,0.6,42.0,22.0
16686,2019-08-03 00:00:00,38.74,20.29,13.2723,33.0314,8.0,0.49,121.0,41.0
16687,2019-08-03 01:00:00,42.52,20.44,4.8999,24.9441,8.0,0.5,109.0,36.0
16688,2019-08-03 02:00:00,24.13,16.64,12.3361,28.5248,6.0,0.45,114.0,37.0
16689,2019-08-03 03:00:00,31.73,15.74,9.24966,24.5953,7.0,0.34,116.0,38.0
16690,2019-08-03 04:00:00,62.59,17.03,8.88277,25.5038,7.0,0.35,114.0,36.0
16691,2019-08-03 05:00:00,177.08,15.37,5.9815,21.0168,9.0,0.35,121.0,41.0
16692,2019-08-03 06:00:00,23.36,13.63,3.8039,17.1616,9.0,0.29,121.0,45.0
16693,2019-08-03 07:00:00,89.11,14.39,12.8002,26.7619,9.0,0.33,117.0,39.0
16694,2019-08-03 08:00:00,45.39,13.13,15.436,28.1185,10.0,0.29,112.0,38.0
16695,2019-08-03 09:00:00,50.05,9.71,11.9755,21.3462,10.0,0.39,112.0,39.0
16696,2019-08-03 10:00:00,26.1,9.73,10.3718,19.7882,12.0,0.32,129.0,49.0
16697,2019-08-03 11:00:00,14.12,12.47,12.4101,24.4897,14.0,0.32,123.0,50.0
16698,2019-08-03 12:00:00,7.79,11.02,9.12976,19.8376,18.0,0.32,117.0,43.0
16699,2019-08-03 13:00:00,4.19,6.95,4.65413,11.4265,26.0,0.31,107.0,36.0
16700,2019-08-03 14:00:00,3.04,5.04,2.71303,7.63492,30.0,0.28,84.0,25.0
16701,2019-08-03 15:00:00,2.75,4.06,2.12532,6.08984,32.0,0.27,67.0,21.0
16702,2019-08-03 16:00:00,2.77,4.61,2.03373,6.53712,31.0,0.28,62.0,25.0
16703,2019-08-03 17:00:00,3.78,6.7,2.02459,8.5901,27.0,0.28,68.0,27.0
16704,2019-08-03 18:00:00,6.53,19.09,6.53882,25.2269,17.0,0.38,71.0,24.0
16705,2019-08-03 19:00:00,3.89,7.92,2.2616,10.0193,28.0,0.35,68.0,20.0
16706,2019-08-03 20:00:00,12.82,17.25,15.3263,32.0648,19.0,0.37,64.0,19.0
16707,2019-08-03 21:00:00,19.42,15.57,10.91,26.0594,18.0,0.4,69.0,19.0
16708,2019-08-03 22:00:00,43.73,23.69,12.7637,35.8765,10.0,0.64,76.0,25.0
16709,2019-08-03 23:00:00,10.78,13.43,2.39597,15.5797,18.0,0.53,89.0,34.0
16830,2019-08-09 00:00:00,22.34,16.24,9.87309,25.7021,13.0,0.27,66.0,33.0
16831,2019-08-09 01:00:00,70.2,18.04,11.9165,29.4847,13.0,0.37,51.0,25.0
16832,2019-08-09 02:00:00,143.73,27.26,20.0762,46.594,8.0,0.35,52.0,27.0
16833,2019-08-09 03:00:00,54.78,18.13,3.84205,21.6239,11.0,0.23,55.0,28.0
16834,2019-08-09 04:00:00,55.17,15.28,14.1447,28.9577,11.0,0.43,68.0,26.0
16835,2019-08-09 05:00:00,57.8,14.51,9.08228,23.2212,13.0,0.44,76.0,33.0
16836,2019-08-09 06:00:00,41.24,20.33,17.0041,36.7518,7.0,0.36,67.0,30.0
16837,2019-08-09 07:00:00,50.21,19.13,30.722,49.0679,8.0,0.31,61.0,27.0
16838,2019-08-09 08:00:00,37.66,14.9,18.2923,32.6728,11.0,0.33,59.0,25.0
16839,2019-08-09 09:00:00,43.33,13.24,14.5406,27.3461,12.0,0.39,57.0,24.0
16840,2019-08-09 10:00:00,9.76,8.39,6.1826,14.3425,18.0,0.24,54.0,25.0
16841,2019-08-09 11:00:00,7.23,8.51,6.38965,14.6632,22.0,0.22,48.0,25.0
16842,2019-08-09 12:00:00,4.95,11.03,9.6069,20.3089,21.0,0.24,49.0,25.0
16843,2019-08-09 13:00:00,2.6,4.28,2.82988,6.99974,29.0,0.2,43.0,23.0
16844,2019-08-09 14:00:00,2.65,4.11,2.38073,6.38853,31.0,0.17,33.0,16.0
16845,2019-08-09 15:00:00,2.2,2.96,1.93668,4.82053,32.0,0.17,30.0,14.0
16846,2019-08-09 16:00:00,2.06,2.96,1.6779,4.56336,33.0,0.18,30.0,14.0
16847,2019-08-09 17:00:00,2.04,3.66,2.09603,5.66429,32.0,0.19,37.0,15.0
16848,2019-08-09 18:00:00,2.39,3.61,1.98243,5.50675,33.0,0.21,46.0,16.0
16849,2019-08-09 19:00:00,2.27,4.84,2.13357,6.86356,32.0,0.23,47.0,17.0
16850,2019-08-09 20:00:00,2.02,4.18,2.11698,6.19916,31.0,0.24,47.0,17.0
16851,2019-08-09 21:00:00,2.03,7.1,2.28775,9.24194,27.0,0.26,47.0,17.0
16852,2019-08-09 22:00:00,3.01,13.7,5.37725,18.7774,16.0,0.39,50.0,19.0
16853,2019-08-09 23:00:00,2.19,9.14,1.86997,10.8354,22.0,0.32,52.0,19.0
16926,2019-08-13 00:00:00,29.8,21.08,5.65442,26.3149,7.0,0.37,89.0,32.0
16927,2019-08-13 01:00:00,14.08,19.4,2.63915,21.6973,9.0,0.31,98.0,32.0
16928,2019-08-13 02:00:00,54.11,20.43,14.1382,34.0273,9.0,0.26,93.0,29.0
16929,2019-08-13 03:00:00,56.59,21.42,8.35455,29.3039,8.0,0.22,86.0,26.0
16930,2019-08-13 04:00:00,25.39,17.13,4.87419,21.6574,9.0,0.22,73.0,23.0
16931,2019-08-13 05:00:00,26.69,20.2,7.84102,27.6001,7.0,0.24,69.0,22.0
16932,2019-08-13 06:00:00,21.55,19.06,4.96935,23.6472,9.0,0.23,75.0,23.0
16933,2019-08-13 07:00:00,9.15,18.5,11.2895,29.3253,8.0,0.28,66.0,19.0
16934,2019-08-13 08:00:00,10.81,14.64,9.70049,23.9629,12.0,0.32,64.0,17.0
16935,2019-08-13 09:00:00,20.53,15.89,21.9853,37.2824,12.0,0.32,72.0,19.0
16936,2019-08-13 10:00:00,33.53,17.02,22.1628,38.5625,13.0,0.33,78.0,23.0
16937,2019-08-13 11:00:00,5.1,10.97,8.72308,19.3809,20.0,0.27,82.0,27.0
16938,2019-08-13 12:00:00,2.82,7.02,4.67322,11.5128,24.0,0.27,78.0,26.0
16939,2019-08-13 13:00:00,2.73,6.88,4.1778,10.888,25.0,0.29,67.0,24.0
16940,2019-08-13 14:00:00,2.75,5.88,3.32762,9.06252,27.0,0.25,60.0,23.0
16941,2019-08-13 15:00:00,,,,,27.0,0.26,52.0,22.0
16942,2019-08-13 16:00:00,1.83,5.52,2.39169,7.7833,,0.26,46.0,13.0
16943,2019-08-13 17:00:00,4.32,10.97,4.27173,15.0049,22.0,,46.0,9.0
16944,2019-08-13 18:00:00,10.53,18.61,5.28405,23.5174,19.0,0.27,52.0,12.0
16945,2019-08-13 19:00:00,21.85,21.05,10.0081,30.5704,17.0,0.4,57.0,21.0
16946,2019-08-13 20:00:00,4.45,11.46,4.64948,15.8586,22.0,0.34,67.0,29.0
16947,2019-08-13 21:00:00,203.26,26.55,29.5957,55.267,12.0,0.55,74.0,30.0
16948,2019-08-13 22:00:00,20.25,17.22,9.27155,26.0732,12.0,0.36,99.0,44.0
16949,2019-08-13 23:00:00,10.29,14.77,5.88837,20.3357,13.0,0.37,93.0,41.0
17430,2019-09-03 00:00:00,82.82,18.8,27.1495,45.2287,6.0,0.4,51.0,19.0
17431,2019-09-03 01:00:00,140.34,22.36,43.2118,64.5439,6.0,0.57,58.0,27.0
17432,2019-09-03 02:00:00,90.79,20.88,21.4503,41.6625,6.0,0.38,63.0,35.0
17433,2019-09-03 03:00:00,47.91,18.7,13.1372,31.3325,9.0,0.2,60.0,35.0
17434,2019-09-03 04:00:00,87.59,19.51,18.2429,37.1594,8.0,0.3,53.0,31.0
17435,2019-09-03 05:00:00,19.08,13.57,2.83138,16.1462,14.0,0.17,49.0,30.0
17436,2019-09-03 06:00:00,13.9,19.63,6.21455,25.4353,8.0,0.21,41.0,23.0
17437,2019-09-03 07:00:00,32.87,17.55,16.7217,33.7378,8.0,0.23,37.0,19.0
17438,2019-09-03 08:00:00,29.19,15.1,17.0026,31.6004,11.0,0.22,33.0,21.0
17439,2019-09-03 09:00:00,11.08,10.08,10.4464,20.1998,12.0,0.22,30.0,20.0
17440,2019-09-03 10:00:00,7.68,12.92,11.92,24.4518,15.0,0.25,33.0,22.0
17441,2019-09-03 11:00:00,8.67,12.44,10.776,22.8481,18.0,0.26,40.0,26.0
17442,2019-09-03 12:00:00,4.68,6.1,4.10367,10.0456,22.0,0.2,41.0,26.0
17443,2019-09-03 13:00:00,4.15,5.79,3.03548,8.68723,30.0,0.23,41.0,30.0
17444,2019-09-03 14:00:00,3.5,4.36,1.78745,6.05346,35.0,0.24,41.0,29.0
17445,2019-09-03 15:00:00,,3.07,1.49738,4.49169,33.0,,39.0,24.0
17446,2019-09-03 16:00:00,2.21,4.27,1.764,5.93785,,0.19,34.0,12.0
17447,2019-09-03 17:00:00,3.03,,,,,0.18,33.0,9.0
17448,2019-09-03 18:00:00,2.75,4.63,1.57802,6.11482,29.0,0.21,31.0,4.0
17449,2019-09-03 19:00:00,3.65,5.46,1.29297,6.64723,28.0,0.22,27.0,4.0
17450,2019-09-03 20:00:00,3.06,4.76,2.21613,6.86183,29.0,0.3,28.0,12.0
17451,2019-09-03 21:00:00,2.9,6.26,3.09327,9.21126,28.0,0.24,28.0,15.0
17452,2019-09-03 22:00:00,6.28,15.74,2.69227,18.1464,14.0,0.28,29.0,16.0
17453,2019-09-03 23:00:00,11.04,12.43,2.20917,14.4081,17.0,0.26,40.0,16.0
17598,2019-09-10 00:00:00,42.23,13.28,2.59565,15.6244,12.0,0.17,47.0,19.0
17599,2019-09-10 01:00:00,71.92,15.13,2.62335,17.4719,11.0,0.21,43.0,17.0
17600,2019-09-10 02:00:00,119.47,19.6,12.2081,31.3077,8.0,0.24,47.0,23.0
17601,2019-09-10 03:00:00,41.29,19.49,5.99455,25.0813,7.0,0.18,53.0,29.0
17602,2019-09-10 04:00:00,72.97,15.31,4.26863,19.2668,8.0,0.23,51.0,25.0
17603,2019-09-10 05:00:00,147.32,16.88,10.7797,27.2211,8.0,0.19,49.0,23.0
17604,2019-09-10 06:00:00,110.75,17.33,9.64041,26.551,8.0,0.3,53.0,26.0
17605,2019-09-10 07:00:00,32.08,13.17,8.03056,20.8677,11.0,0.26,53.0,28.0
17606,2019-09-10 08:00:00,25.97,10.73,7.79223,18.2347,15.0,0.18,44.0,23.0
17607,2019-09-10 09:00:00,8.04,5.15,3.08462,8.10309,23.0,0.14,31.0,18.0
17608,2019-09-10 10:00:00,,4.29,2.19757,6.38099,24.0,0.15,30.0,15.0
17609,2019-09-10 11:00:00,3.57,,,,23.0,0.15,32.0,13.0
17610,2019-09-10 12:00:00,3.92,3.19,1.48388,4.59987,,,33.0,11.0
17611,2019-09-10 13:00:00,3.27,2.91,1.41573,4.2611,27.0,0.14,34.0,10.0
17612,2019-09-10 14:00:00,3.71,2.93,1.3131,4.17894,28.0,0.15,29.0,19.0
17613,2019-09-10 15:00:00,3.53,2.8,1.20077,3.94013,28.0,0.15,25.0,25.0
17614,2019-09-10 16:00:00,3.21,2.89,1.22675,4.05506,30.0,0.15,22.0,22.0
17615,2019-09-10 17:00:00,2.4,3.14,1.31828,4.38559,28.0,0.17,21.0,18.0
17616,2019-09-10 18:00:00,3.01,3.15,1.23082,4.30926,26.0,0.17,22.0,6.0
17617,2019-09-10 19:00:00,2.96,7.48,2.77982,10.0987,21.0,0.24,21.0,5.0
17618,2019-09-10 20:00:00,2.98,10.27,2.92547,12.987,18.0,0.26,23.0,7.0
17619,2019-09-10 21:00:00,4.53,16.2,7.35632,23.1911,11.0,0.41,35.0,11.0
17620,2019-09-10 22:00:00,15.17,11.77,2.5704,14.1137,15.0,0.27,41.0,14.0
17621,2019-09-10 23:00:00,9.34,8.86,1.67752,10.374,15.0,0.2,37.0,13.0
