FECHA (YYMMDD);HORA (HHMM);;
051123;0800;99;
051123;0900;99;
051123;1000;99;
051123;1100;99;
051123;1200;99;
051123;1300;96;
051123;1400;74;
051123;1500;73;
051123;1600;71;
051123;1700;69;
051123;1800;65;
051123;1900;67;
051123;2000;75;
051123;2100;67;
051123;2200;61;
051123;2300;58;
051124;0000;56;
051124;0100;59;
051124;0200;65;
051124;0300;67;
051124;0400;76;
051124;0500;84;
051124;0600;87;
051124;0700;86;
051124;0800;64;
051124;0900;49;
051124;1000;41;
051124;1100;37;
051124;1200;37;
051124;1300;34;
051124;1400;31;
051124;1500;30;
051124;1600;26;
051124;1700;22;
051124;1800;19;
051124;1900;19;
051124;2000;24;
051124;2100;36;
051124;2200;43;
051124;2300;48;
051125;0000;66;
051125;0100;74;
051125;0200;70;
051125;0300;81;
051125;0400;85;
051125;0500;86;
051125;0600;90;
051125;0700;83;
051125;0800;56;
051125;0900;47;
051125;1000;49;
051125;1100;37;
051125;1200;29;
051125;1300;29;
051125;1400;20;
051125;1500;24;
051125;1600;26;
051125;1700;26;
051125;1800;35;
051125;1900;34;
051125;2000;42;
051125;2100;45;
051125;2200;58;
051125;2300;66;
051126;0000;75;
051126;0100;80;
051126;0200;88;
051126;0300;95;
051126;0400;99;
051126;0500;99;
051126;0600;99;
051126;0700;99;
051126;0800;98;
051126;0900;87;
051126;1000;79;
051126;1100;89;
051126;1200;93;
051126;1300;86;
051126;1400;82;
051126;1500;75;
051126;1600;82;
051126;1700;81;
051126;1800;86;
051126;1900;90;
051126;2000;92;
051126;2100;93;
051126;2200;92;
051126;2300;96;
051127;0000;98;
051127;0100;97;
051127;0200;98;
051127;0300;97;
051127;0400;96;
051127;0500;89;
051127;0600;92;
051127;0700;98;
051127;0800;92;
051127;0900;82;
051127;1000;76;
051127;1100;58;
051127;1200;50;
051127;1300;54;
051127;1400;49;
051127;1500;46;
051127;1600;41;
051127;1700;38;
051127;1800;46;
051127;1900;54;
051127;2000;66;
051127;2100;67;
051127;2200;84;
051127;2300;91;
051128;0000;92;
051128;0100;88;
051128;0200;91;
051128;0300;76;
051128;0400;92;
051128;0500;98;
051128;0600;96;
051128;0700;90;
051128;0800;82;
051128;0900;72;
051128;1000;65;
051128;1100;51;
051128;1200;42;
051128;1300;41;
051128;1400;40;
051128;1500;38;
051128;1600;38;
051128;1700;37;
051128;1800;38;
051128;1900;36;
051128;2000;39;
051128;2100;49;
051128;2200;47;
051128;2300;53;
051129;0000;57;
051129;0100;62;
051129;0200;64;
051129;0300;70;
051129;0400;77;
051129;0500;86;
051129;0600;89;
051129;0700;88;
051129;0800;61;
051129;0900;54;
051129;1000;50;
051129;1100;41;
051129;1200;38;
051129;1300;37;
051129;1400;33;
051129;1500;31;
051129;1600;29;
051129;1700;28;
051129;1800;25;
051129;1900;21;
051129;2000;29;
051129;2100;34;
051129;2200;36;
051129;2300;38;
051130;0000;44;
051130;0100;51;
051130;0200;58;
051130;0300;66;
051130;0400;71;
051130;0500;77;
051130;0600;81;
051130;0700;85;
051130;0800;63;
051130;0900;44;
051130;1000;46;
051130;1100;47;
051130;1200;36;
051130;1300;31;
051130;1400;20;
051130;1500;16;
051130;1600;20;
051130;1700;28;
051130;1800;33;
051130;1900;34;
051130;2000;43;
051130;2100;43;
051130;2200;48;
051130;2300;59;
051201;0000;48;
051201;0100;51;
051201;0200;55;
051201;0300;59;
051201;0400;67;
051201;0500;69;
051201;0600;72;
051201;0700;71;
051201;0800;52;
051201;0900;55;
051201;1000;61;
051201;1100;55;
051201;1200;54;
051201;1300;46;
051201;1400;40;
051201;1500;43;
051201;1600;46;
051201;1700;39;
051201;1800;35;
051201;1900;34;
051201;2000;40;
051201;2100;59;
051201;2200;78;
051201;2300;90;
051202;0000;96;
051202;0100;96;
051202;0200;98;
051202;0300;99;
051202;0400;99;
051202;0500;99;
051202;0600;99;
051202;0700;99;
051202;0800;84;
051202;0900;65;
051202;1000;60;
051202;1100;50;
051202;1200;48;
051202;1300;43;
051202;1400;44;
051202;1500;46;
051202;1600;44;
051202;1700;42;
051202;1800;43;
051202;1900;44;
051202;2000;51;
051202;2100;58;
051202;2200;61;
051202;2300;66;
051203;0000;66;
051203;0100;70;
051203;0200;73;
051203;0300;72;
051203;0400;76;
051203;0500;78;
051203;0600;71;
051203;0700;74;
051203;0800;59;
051203;0900;42;
051203;1000;35;
051203;1100;33;
051203;1200;32;
051203;1300;34;
051203;1400;32;
051203;1500;30;
051203;1600;30;
051203;1700;32;
051203;1800;33;
051203;1900;29;
051203;2000;41;
051203;2100;51;
051203;2200;61;
051203;2300;68;
051204;0000;58;
051204;0100;52;
