FECHA (YYMMDD);HORA (HHMM);;
091120;1200;;
091120;1300;;
091120;1400;;
091120;1500;;
091120;1600;;
091120;1700;;
091120;1800;;
091120;1900;;
091120;2000;;
091120;2100;;
091120;2200;;
091120;2300;;
091121;0000;;
091121;0100;;
091121;0200;;
091121;0300;;
091121;0400;;
091121;0500;;
091121;0600;;
091121;0700;;
091121;0800;;
091121;0900;;
091121;1000;;
091121;1100;;
091121;1200;;
091121;1300;;
091121;1400;;
091121;1500;;
091121;1600;;
091121;1700;;
091121;1800;;
091121;1900;;
091121;2000;;
091121;2100;;
091121;2200;;
091121;2300;;
091122;0000;;
091122;0100;;
091122;0200;;
091122;0300;;
091122;0400;;
091122;0500;;
091122;0600;;
091122;0700;;
091122;0800;;
091122;0900;;
091122;1000;;
091122;1100;;
091122;1200;;
091122;1300;;
091122;1400;;
091122;1500;;
091122;1600;;
091122;1700;;
091122;1800;;
091122;1900;;
091122;2000;;
091122;2100;;
091122;2200;;
091122;2300;;
091123;0000;;
091123;0100;;
091123;0200;;
091123;0300;;
091123;0400;;
091123;0500;;
091123;0600;;
091123;0700;;
091123;0800;;
091123;0900;;
091123;1000;;
091123;1100;;
091123;1200;;
091123;1300;;
091123;1400;;
091123;1500;;
091123;1600;;
091123;1700;;
091123;1800;;
091123;1900;;
091123;2000;;
091123;2100;;
091123;2200;;
091123;2300;;
091124;0000;;
091124;0100;;
091124;0200;;
091124;0300;;
091124;0400;;
091124;0500;;
091124;0600;;
091124;0700;;
091124;0800;;
091124;0900;;
091124;1000;;
091124;1100;;
091124;1200;;
091124;1300;;
091124;1400;;
091124;1500;;
091124;1600;;
091124;1700;;
091124;1800;;
091124;1900;;
091124;2000;;
091124;2100;;
091124;2200;;
091124;2300;;
091125;0000;;
091125;0100;;
091125;0200;;
091125;0300;;
091125;0400;;
091125;0500;;
091125;0600;;
091125;0700;;
091125;0800;;
091125;0900;;
091125;1000;;
091125;1100;;
091125;1200;;
091125;1300;;
091125;1400;;
091125;1500;;
091125;1600;;
091125;1700;;
091125;1800;;
091125;1900;;
091125;2000;;
091125;2100;;
091125;2200;;
091125;2300;;
091126;0000;;
091126;0100;;
091126;0200;;
091126;0300;;
091126;0400;;
091126;0500;;
091126;0600;;
091126;0700;;
091126;0800;;
091126;0900;;
091126;1000;;
091126;1100;;
091126;1200;;
091126;1300;;
091126;1400;;
091126;1500;;
091126;1600;;
091126;1700;;
091126;1800;;
091126;1900;;
091126;2000;;
091126;2100;;
091126;2200;;
091126;2300;;
091127;0000;;
091127;0100;;
091127;0200;;
091127;0300;;
091127;0400;;
091127;0500;;
091127;0600;;
091127;0700;;
091127;0800;;
091127;0900;;
091127;1000;;
091127;1100;;
091127;1200;;
091127;1300;;
091127;1400;;
091127;1500;;
091127;1600;;
091127;1700;;
091127;1800;;
091127;1900;;
091127;2000;;
091127;2100;;
091127;2200;;
091127;2300;;
091128;0000;;
091128;0100;;
091128;0200;;
091128;0300;;
091128;0400;;
091128;0500;;
091128;0600;;
091128;0700;;
091128;0800;;
091128;0900;;
091128;1000;;
091128;1100;;
091128;1200;;
091128;1300;;
091128;1400;;
091128;1500;;
091128;1600;;
091128;1700;;
091128;1800;;
091128;1900;;
091128;2000;;
091128;2100;;
091128;2200;;
091128;2300;;
091129;0000;;
091129;0100;;
